"DIVIPOLA","City_Municipality","ID_Deparment","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"5001","Medellin","5","Antioquia","5.610109776","-74.88681663","1211","1958","14","733","1083","112","16","128","2885","0.044","0.065","0.553","0.057","0.008","0.007","0.5526118","0.374","0.618","1294","180959","2020-06-29 16:56:00"
"5030","Amaga","5","Antioquia","6.038808575","-75.70194607","3","5","0","2","3","0","0","0","5","0.000","0.000","0.600","0.000","0.000","0.000","0.0000000","0.400","0.600","6257","","2020-06-29 16:56:00"
"5034","Andes","5","Antioquia","5.656774852","-75.87879189","0","1","0","1","0","0","0","0","10","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","44199","","2020-06-29 16:56:00"
"5038","Angostura","5","Antioquia","6.885174591","-75.33511597","0","1","0","1","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","11536","","2020-06-29 16:56:00"
"5042","Santa Fe de Antioquia","5","Antioquia","6.556533296","-75.82707907","4","4","0","0","4","0","0","0","25","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","6751","","2020-06-29 16:56:00"
"5044","Anza","5","Antioquia","6.302658359","-75.85444158","5","5","0","0","5","0","0","0","2","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","1434","","2020-06-29 16:56:00"
"5045","Apartado","5","Antioquia","7.883417406","-76.62596065","69","110","0","41","67","2","0","2","158","0.013","0.018","0.609","0.018","0.000","0.000","0.0000000","0.373","0.627","1161","","2020-06-29 16:56:00"
"5051","Arboletes","5","Antioquia","8.850567734","-76.4270568","10","11","0","1","7","3","0","3","4","0.750","0.273","0.636","0.273","0.000","0.000","0.0000000","0.091","0.909","2774","","2020-06-29 16:56:00"
"5079","Barbosa","5","Antioquia","6.439226882","-75.33164423","6","10","0","4","6","0","0","0","7","0.000","0.000","0.600","0.000","0.000","0.000","0.0000000","0.400","0.600","5435","","2020-06-29 16:56:00"
"5088","Bello","5","Antioquia","6.334068836","-75.55466507","177","301","5","119","157","15","5","20","355","0.056","0.066","0.522","0.050","0.017","0.017","0.9055445","0.395","0.588","1834","110431","2020-06-29 16:56:00"
