"DIVIPOLA","City_Municipality","ID_Deparment","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"5001","Medellin","5","Antioquia","5.610109776","-74.88681663","537","1040","5","498","488","41","8","49","2885","0.017","0.047","0.469","0.039","0.008","0.005","0.1973614","0.479","0.516","2436","506685","2020-06-18 18:02:00"
"5030","Amaga","5","Antioquia","6.038808575","-75.70194607","2","3","0","1","2","0","0","0","5","0.000","0.000","0.667","0.000","0.000","0.000","0.0000000","0.333","0.667","10428","","2020-06-18 18:02:00"
"5034","Andes","5","Antioquia","5.656774852","-75.87879189","1","2","0","1","1","0","0","0","10","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","22100","","2020-06-18 18:02:00"
"5038","Angostura","5","Antioquia","6.885174591","-75.33511597","0","1","0","1","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","11536","","2020-06-18 18:02:00"
"5042","Santa Fe de Antioquia","5","Antioquia","6.556533296","-75.82707907","1","1","0","0","1","0","0","0","25","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","27002","","2020-06-18 18:02:00"
"5045","Apartado","5","Antioquia","7.883417406","-76.62596065","34","57","0","23","34","0","0","0","158","0.000","0.000","0.596","0.000","0.000","0.000","0.0000000","0.404","0.596","2241","","2020-06-18 18:02:00"
"5051","Arboletes","5","Antioquia","8.850567734","-76.4270568","2","2","0","0","1","1","0","1","4","0.250","0.500","0.500","0.500","0.000","0.000","0.0000000","0.000","1.000","15255","","2020-06-18 18:02:00"
"5079","Barbosa","5","Antioquia","6.439226882","-75.33164423","8","10","0","2","8","0","0","0","7","0.000","0.000","0.800","0.000","0.000","0.000","0.0000000","0.200","0.800","5435","","2020-06-18 18:02:00"
"5088","Bello","5","Antioquia","6.334068836","-75.55466507","99","183","4","80","83","12","4","16","355","0.045","0.087","0.454","0.066","0.022","0.022","0.7244356","0.437","0.541","3017","138039","2020-06-18 18:02:00"
"5129","Caldas","5","Antioquia","6.091296966","-75.63361872","4","7","0","3","4","0","0","0","49","0.000","0.000","0.571","0.000","0.000","0.000","0.0000000","0.429","0.571","11918","","2020-06-18 18:02:00"
"5138","Canasgordas","5","Antioquia","6.759477684","-76.03220994","0","2","0","2","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","7776","","2020-06-18 18:02:00"
"5147","Carepa","5","Antioquia","7.755116346","-76.65321034","274","317","0","43","274","0","0","0","11","0.000","0.000","0.864","0.000","0.000","0.000","0.0000000","0.136","0.864","161","","2020-06-18 18:02:00"
"5148","El Carmen de Viboral","5","Antioquia","6.084551516","-75.33536246","1","2","0","1","1","0","0","0","11","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","31291","","2020-06-18 18:02:00"
"5154","Caucasia","5","Antioquia","7.977362333","-75.19829033","3","3","0","0","2","0","0","0","126","0.000","0.000","0.667","0.000","0.000","0.000","0.0000000","0.000","1.000","31809","","2020-06-18 18:02:00"
"5172","Chigorodo","5","Antioquia","7.666300439","-76.6812164","15","16","0","1","13","2","0","2","31","0.065","0.125","0.813","0.125","0.000","0.000","0.0000000","0.063","0.938","3740","","2020-06-18 18:02:00"
"5190","Cisneros","5","Antioquia","6.537761957","-75.08720761","0","1","0","1","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","9936","","2020-06-18 18:02:00"
