"DIVIPOLA","City_Municipality","ID_Deparment","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"5360","Itagui","5","Antioquia","6.169597629","-75.61435871","19","35","0","16","18","1","0","1","168","0.006","0.029","0.514","0.029","0.000","0.000","0.0000000","0.457","0.543","8286.000","","2020-06-10 16:53:00"
"5361","Ituango","5","Antioquia","7.17162903","-75.76467317","282","304","0","22","280","2","0","2","8","0.250","0.007","0.921","0.007","0.000","0.000","0.0000000","0.072","0.928","91.000","","2020-06-10 16:53:00"
"5368","Jerico","5","Antioquia","5.789747931","-75.78549855","1","1","0","0","1","0","0","0","2","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","13706.000","","2020-06-10 16:53:00"
"5376","La Ceja","5","Antioquia","6.028055744","-75.42943089","11","13","0","2","11","0","0","0","120","0.000","0.000","0.846","0.000","0.000","0.000","0.0000000","0.154","0.846","5256.000","","2020-06-10 16:53:00"
"5380","La Estrella","5","Antioquia","6.15841974","-75.64519038","9","20","0","11","9","0","0","0","3","0.000","0.000","0.450","0.000","0.000","0.000","0.0000000","0.550","0.450","3776.000","","2020-06-10 16:53:00"
"5440","Marinilla","5","Antioquia","6.172269255","-75.33947788","4","5","0","1","3","1","0","1","4","0.250","0.200","0.600","0.200","0.000","0.000","0.0000000","0.200","0.800","13579.000","","2020-06-10 16:53:00"
"5467","Montebello","5","Antioquia","5.946325567","-75.52351091","0","3","0","3","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2214.000","","2020-06-10 16:53:00"
"5495","Nechi","5","Antioquia","8.094128661","-74.77647012","1","1","0","0","1","0","0","0","9","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","27354.000","","2020-06-10 16:53:00"
"5607","Retiro","5","Antioquia","6.063379954","-75.50137516","0","1","0","1","0","0","0","0","12","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","24757.000","","2020-06-10 16:53:00"
"5615","Rionegro","5","Antioquia","6.14722409","-75.37676938","3","15","0","12","2","1","0","1","304","0.003","0.067","0.133","0.067","0.000","0.000","0.0000000","0.800","0.200","9533.000","","2020-06-10 16:53:00"
"5631","Sabaneta","5","Antioquia","6.150970181","-75.61558529","10","25","0","15","10","0","0","0","22","0.000","0.000","0.400","0.000","0.000","0.000","0.0000000","0.600","0.400","3519.000","","2020-06-10 16:53:00"
"5642","Salgar","5","Antioquia","5.96564031","-75.98204854","1","1","0","0","1","0","0","0","3","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","18261.000","","2020-06-10 16:53:00"
"5652","San Francisco","5","Antioquia","5.964079131","-75.10268697","0","1","1","0","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","1.000","16.9808117","0.000","0.000","5889.000","5889.000","2020-06-10 16:53:00"
"5665","San Pedro de Uraba","5","Antioquia","8.276886664","-76.38057789","0","1","0","1","0","0","0","0","5","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","32147.000","","2020-06-10 16:53:00"
"5670","San Roque","5","Antioquia","6.485948936","-75.01915757","1","1","0","0","1","0","0","0","7","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","21597.000","","2020-06-10 16:53:00"
"5686","Santa Rosa de Osos","5","Antioquia","6.643326001","-75.46074502","0","2","0","2","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","18935.000","","2020-06-10 16:53:00"
"5697","El Santuario","5","Antioquia","6.137046858","-75.26584979","2","3","0","1","0","1","1","2","4","0.500","0.667","0.000","0.333","0.333","0.000","0.0000000","0.333","0.667","12202.000","","2020-06-10 16:53:00"
"5756","Sonson","5","Antioquia","5.714811641","-75.30939515","0","2","0","2","0","0","0","0","4","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","18313.000","","2020-06-10 16:53:00"
"5789","Tamesis","5","Antioquia","5.664466636","-75.71432069","6","6","0","0","6","0","0","0","4","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2700.000","","2020-06-10 16:53:00"
"5790","Taraza","5","Antioquia","7.580120815","-75.40140596","3","3","0","0","3","0","0","0","5","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","9332.000","","2020-06-10 16:53:00"
"5837","Turbo","5","Antioquia","8.089116411","-76.72915844","88","91","0","3","86","2","0","2","51","0.039","0.022","0.945","0.022","0.000","0.000","0.0000000","0.033","0.967","1431.000","","2020-06-10 16:53:00"
"5854","Valdivia","5","Antioquia","7.16534","-75.43919844","2","2","0","0","2","0","0","0","4","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","7051.000","","2020-06-10 16:53:00"
"5887","Yarumal","5","Antioquia","6.963872352","-75.41883314","1","1","0","0","1","0","0","0","37","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","42678.000","","2020-06-10 16:53:00"
"5890","Yolombo","5","Antioquia","6.594592434","-75.01335058","3","3","0","0","3","0","0","0","26","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","7834.000","","2020-06-10 16:53:00"
"8001","Barranquilla","8","Atlantico","10.97592682","-74.79525905","2658","3963","182","1123","2380","218","55","273","2591","0.105","0.069","0.601","0.055","0.014","0.046","14.2829115","0.283","0.671","322.000","7001.000","2020-06-10 16:53:00"
"8078","Baranoa","8","Atlantico","10.79488048","-74.91609981","85","109","3","21","82","2","1","3","218","0.014","0.028","0.752","0.018","0.009","0.028","4.4742729","0.193","0.780","615.000","22350.000","2020-06-10 16:53:00"
"8137","Campo de la Cruz","8","Atlantico","10.37924013","-74.88315173","1","3","0","2","1","0","0","0","16","0.000","0.000","0.333","0.000","0.000","0.000","0.0000000","0.667","0.333","7856.000","","2020-06-10 16:53:00"
"8141","Candelaria","8","Atlantico","10.46121723","-74.8799126","1","2","0","1","1","0","0","0","2","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","8598.000","","2020-06-10 16:53:00"
"8296","Galapa","8","Atlantico","10.919641","-74.8669381","147","178","7","24","141","5","1","6","5","1.200","0.034","0.792","0.028","0.006","0.039","10.4444875","0.135","0.826","377.000","9574.000","2020-06-10 16:53:00"
"8372","Juan de Acosta","8","Atlantico","10.83018223","-75.04079914","9","10","0","1","9","0","0","0","6","0.000","0.000","0.900","0.000","0.000","0.000","0.0000000","0.100","0.900","2275.000","","2020-06-10 16:53:00"
"8421","Luruaco","8","Atlantico","10.61111642","-75.14224614","29","30","0","1","28","1","0","1","61","0.016","0.033","0.933","0.033","0.000","0.000","0.0000000","0.033","0.967","1010.000","","2020-06-10 16:53:00"
"8433","Malambo","8","Atlantico","10.85628724","-74.77424057","325","498","26","147","297","25","3","28","52","0.538","0.056","0.596","0.050","0.006","0.052","18.6291790","0.295","0.653","280.000","5368.000","2020-06-10 16:53:00"
"8436","Manati","8","Atlantico","10.44896238","-74.95703499","6","11","0","5","6","0","0","0","1","0.000","0.000","0.545","0.000","0.000","0.000","0.0000000","0.455","0.545","1949.000","","2020-06-10 16:53:00"
"8520","Palmar de Varela","8","Atlantico","10.73858326","-74.75475789","36","71","0","35","34","2","0","2","36","0.056","0.028","0.479","0.028","0.000","0.000","0.0000000","0.493","0.507","437.000","","2020-06-10 16:53:00"
"8549","Piojo","8","Atlantico","10.74934442","-75.10747012","10","10","0","0","9","1","0","1","1","1.000","0.100","0.900","0.100","0.000","0.000","0.0000000","0.000","1.000","709.000","","2020-06-10 16:53:00"
"8558","Polonuevo","8","Atlantico","10.77772451","-74.85425725","13","23","1","9","13","0","0","0","3","0.000","0.000","0.565","0.000","0.000","0.043","5.1163981","0.391","0.565","850.000","19545.000","2020-06-10 16:53:00"
"8560","Ponedera","8","Atlantico","10.64179593","-74.75390044","12","17","0","5","11","1","0","1","11","0.091","0.059","0.647","0.059","0.000","0.000","0.0000000","0.294","0.706","1513.000","","2020-06-10 16:53:00"
"8573","Puerto Colombia","8","Atlantico","11.02294005","-74.85196357","64","88","4","20","59","3","2","5","344","0.015","0.057","0.670","0.034","0.023","0.045","7.4558706","0.227","0.727","610.000","13412.000","2020-06-10 16:53:00"
"8606","Repelon","8","Atlantico","10.49334167","-75.12548162","1","1","0","0","0","0","0","0","1","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","0.000","1.000","28102.000","","2020-06-10 16:53:00"
"8634","Sabanagrande","8","Atlantico","10.79107595","-74.75850721","67","144","2","75","62","3","1","4","41","0.098","0.028","0.431","0.021","0.007","0.014","5.7006043","0.521","0.465","244.000","17542.000","2020-06-10 16:53:00"
"8638","Sabanalarga","8","Atlantico","10.63283523","-74.92109368","85","110","1","24","81","3","1","4","114","0.035","0.036","0.736","0.027","0.009","0.009","0.9995102","0.218","0.773","910.000","100049.000","2020-06-10 16:53:00"
"8675","Santa Lucia","8","Atlantico","10.32327321","-74.95897145","2","4","1","1","2","0","0","0","0","","0.000","0.500","0.000","0.000","0.250","5.8465856","0.250","0.500","4276.000","17104.000","2020-06-10 16:53:00"
"8685","Santo Tomas","8","Atlantico","10.75605629","-74.75411186","32","64","1","31","30","1","1","2","32","0.063","0.031","0.469","0.016","0.016","0.016","3.1250000","0.484","0.500","500.000","32000.000","2020-06-10 16:53:00"
"8758","Soledad","8","Atlantico","10.91017447","-74.78483338","1310","2135","63","762","1198","92","19","111","327","0.339","0.052","0.561","0.043","0.009","0.030","9.4733851","0.357","0.614","311.000","10556.000","2020-06-10 16:53:00"
"8770","Suan","8","Atlantico","10.33543138","-74.88168748","6","6","0","0","5","1","0","1","1","1.000","0.167","0.833","0.167","0.000","0.000","0.0000000","0.000","1.000","2095.000","","2020-06-10 16:53:00"
"8832","Tubara","8","Atlantico","10.87364774","-74.97867947","10","14","3","1","7","1","2","3","2","1.500","0.214","0.500","0.071","0.143","0.214","15.9184973","0.071","0.714","1346.000","6282.000","2020-06-10 16:53:00"
"8849","Usiacuri","8","Atlantico","10.74297819","-74.97698261","10","11","0","1","10","0","0","0","1","0.000","0.000","0.909","0.000","0.000","0.000","0.0000000","0.091","0.909","1195.000","","2020-06-10 16:53:00"
"11001","Bogota D.C.","11","Bogota D.C.","4.65017303","-74.107359","7737","14132","335","6060","6865","713","136","849","7247","0.117","0.060","0.486","0.050","0.010","0.024","4.3259549","0.429","0.547","548.000","23116.000","2020-06-10 16:53:00"
"13001","Cartagena de Indias","13","Bolivar","10.38498552","-75.49643103","2654","4174","179","1341","2394","216","38","254","1588","0.160","0.061","0.574","0.052","0.009","0.043","17.3999938","0.321","0.636","246.000","5747.000","2020-06-10 16:53:00"
"13052","Arjona","13","Bolivar","10.25663152","-75.34448845","28","47","2","17","24","3","1","4","10","0.400","0.085","0.511","0.064","0.021","0.043","2.7126000","0.362","0.596","1569.000","36865.000","2020-06-10 16:53:00"
"13074","Barranco de Loba","13","Bolivar","8.947730158","-74.10522428","0","1","1","0","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","1.000","6.5871813","0.000","0.000","15181.000","15181.000","2020-06-10 16:53:00"
"13140","Calamar","13","Bolivar","10.25196336","-74.91362928","2","3","1","0","1","1","0","1","7","0.143","0.333","0.333","0.333","0.000","0.333","4.3295666","0.000","0.667","7699.000","23097.000","2020-06-10 16:53:00"
"13222","Clemencia","13","Bolivar","10.56754177","-75.32851201","2","3","0","1","2","0","0","0","3","0.000","0.000","0.667","0.000","0.000","0.000","0.0000000","0.333","0.667","5151.000","","2020-06-10 16:53:00"
"13244","El Carmen de Bolivar","13","Bolivar","9.718579864","-75.12121573","8","8","0","0","8","0","0","0","49","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","9074.000","","2020-06-10 16:53:00"
"13430","Magangue","13","Bolivar","9.268563794","-74.77017457","4","9","2","3","1","1","0","1","220","0.005","0.111","0.111","0.111","0.000","0.222","1.4269814","0.333","0.444","15573.000","70078.000","2020-06-10 16:53:00"
"13433","Mahates","13","Bolivar","10.23325452","-75.19133659","4","4","0","0","4","0","0","0","10","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","7339.000","","2020-06-10 16:53:00"
"13442","Maria la Baja","13","Bolivar","9.982645517","-75.30075935","1","2","0","1","1","0","0","0","1","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","24229.000","","2020-06-10 16:53:00"
"13468","Mompos","13","Bolivar","9.243883757","-74.42786642","2","2","0","0","1","1","0","1","36","0.028","0.500","0.500","0.500","0.000","0.000","0.0000000","0.000","1.000","23204.000","","2020-06-10 16:53:00"
"13620","San Cristobal","13","Bolivar","10.39285577","-75.06553417","0","1","0","1","0","0","0","0","1","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","8569.000","","2020-06-10 16:53:00"
"13657","San Juan Nepomuceno","13","Bolivar","9.953454388","-75.08135293","7","7","0","0","7","0","0","0","8","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","5504.000","","2020-06-10 16:53:00"
"13670","San Pablo","13","Bolivar","7.476720672","-73.92416855","1","1","0","0","0","1","0","1","6","0.167","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","28741.000","","2020-06-10 16:53:00"
"13673","Santa Catalina","13","Bolivar","10.60505605","-75.28776411","0","5","0","5","0","0","0","0","5","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2990.000","","2020-06-10 16:53:00"
"13683","Santa Rosa","13","Bolivar","10.44439608","-75.36983166","22","48","4","22","21","1","0","1","16","0.063","0.021","0.438","0.021","0.000","0.083","17.8499710","0.458","0.458","467.000","5602.000","2020-06-10 16:53:00"
"13688","Santa Rosa del Sur","13","Bolivar","7.962854831","-74.05284001","3","3","0","0","2","1","0","1","11","0.091","0.333","0.667","0.333","0.000","0.000","0.0000000","0.000","1.000","11523.000","","2020-06-10 16:53:00"
"13836","Turbaco","13","Bolivar","10.33276916","-75.42440917","58","107","4","45","55","2","1","3","70","0.043","0.028","0.514","0.019","0.009","0.037","3.5260931","0.421","0.542","1060.000","28360.000","2020-06-10 16:53:00"
"13838","Turbana","13","Bolivar","10.27440205","-75.44250247","19","24","1","4","19","0","0","0","1","0.000","0.000","0.792","0.000","0.000","0.042","5.7431656","0.167","0.792","726.000","17412.000","2020-06-10 16:53:00"
"13873","Villanueva","13","Bolivar","10.44449833","-75.27475439","21","35","2","12","17","3","1","4","1","4.000","0.114","0.486","0.086","0.029","0.057","7.9267568","0.343","0.600","721.000","12616.000","2020-06-10 16:53:00"
"15001","Tunja","15","Boyaca","5.539953238","-73.35548873","43","66","2","21","42","0","0","0","299","0.000","0.000","0.636","0.000","0.000","0.030","1.1156792","0.318","0.652","2716.000","89632.000","2020-06-10 16:53:00"
"15047","Aquitania","15","Boyaca","5.518603543","-72.88398481","1","2","0","1","1","0","0","0","3","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","7773.000","","2020-06-10 16:53:00"
"15109","Buenavista","15","Boyaca","5.512431151","-73.94230522","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","4396.000","","2020-06-10 16:53:00"
"15131","Caldas","15","Boyaca","5.554575079","-73.865541","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3126.000","","2020-06-10 16:53:00"
"15176","Chiquinquira","15","Boyaca","5.61412789","-73.81838763","3","15","0","12","3","0","0","0","47","0.000","0.000","0.200","0.000","0.000","0.000","0.0000000","0.800","0.200","3862.000","","2020-06-10 16:53:00"
"15204","Combita","15","Boyaca","5.634545314","-73.32395642","5","8","0","3","5","0","0","0","0","","0.000","0.625","0.000","0.000","0.000","0.0000000","0.375","0.625","1660.000","","2020-06-10 16:53:00"
"15212","Coper","15","Boyaca","5.474983018","-74.04546072","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3571.000","","2020-06-10 16:53:00"
"15215","Corrales","15","Boyaca","5.828102208","-72.84479484","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2545.000","","2020-06-10 16:53:00"
"15223","Cubara","15","Boyaca","7.000092875","-72.11068776","1","3","0","2","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","0.667","0.333","3583.000","","2020-06-10 16:53:00"
"15224","Cucaita","15","Boyaca","5.544451559","-73.45433765","0","2","1","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.500","26.4061262","0.500","0.000","1894.000","3787.000","2020-06-10 16:53:00"
"15238","Duitama","15","Boyaca","5.82298568","-73.03060967","6","27","0","21","4","1","0","1","110","0.009","0.037","0.148","0.037","0.000","0.000","0.0000000","0.778","0.222","4691.000","","2020-06-10 16:53:00"
"15272","Firavitoba","15","Boyaca","5.66892216","-72.99336145","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","6802.000","","2020-06-10 16:53:00"
"15299","Garagoa","15","Boyaca","5.083243463","-73.36442756","0","4","1","3","0","0","0","0","15","0.000","0.000","0.000","0.000","0.000","0.250","5.4579194","0.750","0.000","4581.000","18322.000","2020-06-10 16:53:00"
"15322","Guateque","15","Boyaca","5.007320895","-73.47120697","5","11","1","5","5","0","0","0","15","0.000","0.000","0.455","0.000","0.000","0.091","9.1709464","0.455","0.455","991.000","10904.000","2020-06-10 16:53:00"
"15407","Villa de Leyva","15","Boyaca","5.632661849","-73.5246846","0","5","0","5","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3395.000","","2020-06-10 16:53:00"
"15455","Miraflores","15","Boyaca","5.196515115","-73.14563048","0","1","0","1","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","9015.000","","2020-06-10 16:53:00"
"15469","Moniquira","15","Boyaca","5.876334811","-73.57337039","2","4","0","2","1","1","0","1","19","0.053","0.250","0.250","0.250","0.000","0.000","0.0000000","0.500","0.500","5759.000","","2020-06-10 16:53:00"
"15480","Muzo","15","Boyaca","5.532462867","-74.10275078","0","1","0","1","0","0","0","0","4","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","8394.000","","2020-06-10 16:53:00"
"15494","Nuevo Colon","15","Boyaca","5.355145864","-73.45713618","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","5217.000","","2020-06-10 16:53:00"
"15500","Oicata","15","Boyaca","5.595234239","-73.30840398","0","1","0","1","0","0","0","0","22","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2890.000","","2020-06-10 16:53:00"
"15516","Paipa","15","Boyaca","5.77994187","-73.11791688","2","6","1","3","0","1","0","1","4","0.250","0.167","0.000","0.167","0.000","0.167","2.8835895","0.500","0.333","5780.000","34679.000","2020-06-10 16:53:00"
"15531","Pauna","15","Boyaca","5.656322691","-73.97844872","0","1","0","1","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","7212.000","","2020-06-10 16:53:00"
"15533","Paya","15","Boyaca","5.625698707","-72.42377541","0","2","0","2","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","1318.000","","2020-06-10 16:53:00"
"15646","Samaca","15","Boyaca","5.492314591","-73.48564359","0","2","1","1","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.500","5.3140610","0.500","0.000","9409.000","18818.000","2020-06-10 16:53:00"
"15676","San Miguel de Sema","15","Boyaca","5.518086388","-73.72200484","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3011.000","","2020-06-10 16:53:00"
"15686","Santana","15","Boyaca","6.057413107","-73.48122632","0","4","0","4","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","1928.000","","2020-06-10 16:53:00"
"15693","Santa Rosa de Viterbo","15","Boyaca","5.874555597","-72.98246092","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","13325.000","","2020-06-10 16:53:00"
"15696","Santa Sofia","15","Boyaca","5.713269421","-73.60270717","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3212.000","","2020-06-10 16:53:00"
"15757","Socha","15","Boyaca","5.996713021","-72.69196586","0","3","0","3","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2695.000","","2020-06-10 16:53:00"
"15759","Sogamoso","15","Boyaca","5.72568939","-72.92304769","4","10","1","5","2","1","0","1","171","0.006","0.100","0.200","0.100","0.000","0.100","0.7627474","0.500","0.400","13111.000","131105.000","2020-06-10 16:53:00"
"15776","Sutamarchan","15","Boyaca","5.619781419","-73.6205861","7","14","0","7","7","0","0","0","0","","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","445.000","","2020-06-10 16:53:00"
"15790","Tasco","15","Boyaca","5.909821031","-72.78101116","0","1","1","0","0","0","0","0","0","","0.000","0.000","0.000","0.000","1.000","17.2651934","0.000","0.000","5792.000","5792.000","2020-06-10 16:53:00"
