"DIVIPOLA","City_Municipality","ID_Deparment","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Last_Update"
"5001","Medellin","5","Antioquia","5.610109776","-74.88681663","135","312","3","174","125","7","3","10","2885","0.347","3.205","40.064","2.244","0.962","0.962","0.118","55.769","43.269","2020-05-12 16:58:00"
"5030","Amaga","5","Antioquia","6.038808575","-75.70194607","1","1","0","0","1","0","0","0","5","0.000","0.000","100.000","0.000","0.000","0.000","0.000","0.000","100.000","2020-05-12 16:58:00"
"5034","Andes","5","Antioquia","5.656774852","-75.87879189","1","1","0","0","1","0","0","0","10","0.000","0.000","100.000","0.000","0.000","0.000","0.000","0.000","100.000","2020-05-12 16:58:00"
"5038","Angostura","5","Antioquia","6.885174591","-75.33511597","0","1","0","1","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.000","100.000","0.000","2020-05-12 16:58:00"
"5045","Apartado","5","Antioquia","7.883417406","-76.62596065","0","4","0","4","0","0","0","0","158","0.000","0.000","0.000","0.000","0.000","0.000","0.000","100.000","0.000","2020-05-12 16:58:00"
"5079","Barbosa","5","Antioquia","6.439226882","-75.33164423","1","1","0","0","1","0","0","0","7","0.000","0.000","100.000","0.000","0.000","0.000","0.000","0.000","100.000","2020-05-12 16:58:00"
"5088","Bello","5","Antioquia","6.334068836","-75.55466507","17","50","1","32","16","0","1","1","355","0.282","2.000","32.000","0.000","2.000","2.000","0.181","64.000","34.000","2020-05-12 16:58:00"
"5129","Caldas","5","Antioquia","6.091296966","-75.63361872","0","3","0","3","0","0","0","0","49","0.000","0.000","0.000","0.000","0.000","0.000","0.000","100.000","0.000","2020-05-12 16:58:00"
"5148","El Carmen de Viboral","5","Antioquia","6.084551516","-75.33536246","1","1","0","0","1","0","0","0","11","0.000","0.000","100.000","0.000","0.000","0.000","0.000","0.000","100.000","2020-05-12 16:58:00"
"5190","Cisneros","5","Antioquia","6.537761957","-75.08720761","1","1","0","0","1","0","0","0","6","0.000","0.000","100.000","0.000","0.000","0.000","0.000","0.000","100.000","2020-05-12 16:58:00"
