"DIVIPOLA","City_Municipality","ID_Deparment","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"5001","Medellin","5","Antioquia","5.610109776","-74.88681663","3510","4814","54","1250","3194","279","34","313","2885","0.108","0.065","0.663","0.058","0.007","0.011","2.1315027","0.260","0.729","526","46915","2020-07-12 16:42:00"
"5030","Amaga","5","Antioquia","6.038808575","-75.70194607","4","9","1","4","4","0","0","0","5","0.000","0.000","0.444","0.000","0.000","0.111","3.1966244","0.444","0.444","3476","31283","2020-07-12 16:42:00"
"5034","Andes","5","Antioquia","5.656774852","-75.87879189","5","6","0","1","4","1","0","1","10","0.100","0.167","0.667","0.167","0.000","0.000","0.0000000","0.167","0.833","7367","","2020-07-12 16:42:00"
"5038","Angostura","5","Antioquia","6.885174591","-75.33511597","0","1","0","1","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","11536","","2020-07-12 16:42:00"
"5042","Santa Fe de Antioquia","5","Antioquia","6.556533296","-75.82707907","21","22","0","1","20","1","0","1","25","0.040","0.045","0.909","0.045","0.000","0.000","0.0000000","0.045","0.955","1227","","2020-07-12 16:42:00"
"5044","Anza","5","Antioquia","6.302658359","-75.85444158","7","8","0","1","7","0","0","0","2","0.000","0.000","0.875","0.000","0.000","0.000","0.0000000","0.125","0.875","896","","2020-07-12 16:42:00"
"5045","Apartado","5","Antioquia","7.883417406","-76.62596065","396","467","0","71","369","26","0","26","158","0.165","0.056","0.790","0.056","0.000","0.000","0.0000000","0.152","0.848","274","","2020-07-12 16:42:00"
"5051","Arboletes","5","Antioquia","8.850567734","-76.4270568","55","57","0","2","49","6","0","6","4","1.500","0.105","0.860","0.105","0.000","0.000","0.0000000","0.035","0.965","535","","2020-07-12 16:42:00"
"5079","Barbosa","5","Antioquia","6.439226882","-75.33164423","8","19","0","11","6","2","0","2","7","0.286","0.105","0.316","0.105","0.000","0.000","0.0000000","0.579","0.421","2860","","2020-07-12 16:42:00"
"5088","Bello","5","Antioquia","6.334068836","-75.55466507","414","615","8","193","374","33","7","40","355","0.113","0.065","0.608","0.054","0.011","0.013","1.4488711","0.314","0.673","898","69019","2020-07-12 16:42:00"
"5093","Betulia","5","Antioquia","6.115255594","-75.98451587","2","2","0","0","2","0","0","0","5","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","7948","","2020-07-12 16:42:00"
"5101","Ciudad Bolivar","5","Antioquia","5.850273232","-76.02150921","4","6","1","1","4","0","0","0","23","0.000","0.000","0.667","0.000","0.000","0.167","3.8004028","0.167","0.667","4386","26313","2020-07-12 16:42:00"
"5107","Briceno","5","Antioquia","7.114882947","-75.54813022","9","10","0","1","9","0","0","0","5","0.000","0.000","0.900","0.000","0.000","0.000","0.0000000","0.100","0.900","812","","2020-07-12 16:42:00"
"5113","Buritica","5","Antioquia","6.719735175","-75.90753473","60","70","0","10","60","0","0","0","3","0.000","0.000","0.857","0.000","0.000","0.000","0.0000000","0.143","0.857","138","","2020-07-12 16:42:00"
"5120","Caceres","5","Antioquia","7.578315451","-75.35235749","4","5","0","1","4","0","0","0","5","0.000","0.000","0.800","0.000","0.000","0.000","0.0000000","0.200","0.800","6071","","2020-07-12 16:42:00"
"5125","Caicedo","5","Antioquia","6.405567003","-75.98281889","1","1","0","0","1","0","0","0","1","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","8536","","2020-07-12 16:42:00"
"5129","Caldas","5","Antioquia","6.091296966","-75.63361872","52","64","0","12","51","1","0","1","49","0.020","0.016","0.797","0.016","0.000","0.000","0.0000000","0.188","0.813","1303","","2020-07-12 16:42:00"
"5138","Canasgordas","5","Antioquia","6.759477684","-76.03220994","6","9","0","3","6","0","0","0","3","0.000","0.000","0.667","0.000","0.000","0.000","0.0000000","0.333","0.667","1728","","2020-07-12 16:42:00"
"5142","Caracoli","5","Antioquia","6.409854727","-74.75744944","0","1","0","1","0","0","0","0","1","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","4532","","2020-07-12 16:42:00"
"5147","Carepa","5","Antioquia","7.755116346","-76.65321034","54","399","2","343","48","6","0","6","11","0.545","0.015","0.120","0.015","0.000","0.005","3.9106036","0.860","0.135","128","25572","2020-07-12 16:42:00"
"5148","El Carmen de Viboral","5","Antioquia","6.084551516","-75.33536246","5","7","0","2","5","0","0","0","11","0.000","0.000","0.714","0.000","0.000","0.000","0.0000000","0.286","0.714","8940","","2020-07-12 16:42:00"
"5154","Caucasia","5","Antioquia","7.977362333","-75.19829033","64","70","3","3","58","5","0","5","126","0.040","0.071","0.829","0.071","0.000","0.043","3.1437643","0.043","0.914","1363","31809","2020-07-12 16:42:00"
"5172","Chigorodo","5","Antioquia","7.666300439","-76.6812164","50","70","0","20","41","8","1","9","31","0.290","0.129","0.586","0.114","0.014","0.000","0.0000000","0.286","0.714","855","","2020-07-12 16:42:00"
