"DIVIPOLA","City_Municipality","ID_Deparment","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"5154","Caucasia","5","Antioquia","7.977362333","-75.19829033","3","3","0","0","2","0","0","0","126","0.000","0.000","0.667","0.000","0.000","0.000","0.0000000","0.000","1.000","31809.000","","2020-06-07 17:36:00"
"5172","Chigorodo","5","Antioquia","7.666300439","-76.6812164","5","5","0","0","5","0","0","0","31","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","11967.000","","2020-06-07 17:36:00"
"5190","Cisneros","5","Antioquia","6.537761957","-75.08720761","0","1","0","1","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","9936.000","","2020-06-07 17:36:00"
"5197","Cocorna","5","Antioquia","6.058306335","-75.18548101","0","1","0","1","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","14833.000","","2020-06-07 17:36:00"
"5212","Copacabana","5","Antioquia","6.348640545","-75.5093439","18","30","0","12","17","0","0","0","6","0.000","0.000","0.567","0.000","0.000","0.000","0.0000000","0.400","0.600","2727.000","","2020-06-07 17:36:00"
"5237","Donmatias","5","Antioquia","6.484469957","-75.39272406","0","1","0","1","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","19709.000","","2020-06-07 17:36:00"
"5250","El Bagre","5","Antioquia","7.597521794","-74.79909729","0","1","0","1","0","0","0","0","12","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","53846.000","","2020-06-07 17:36:00"
"5266","Envigado","5","Antioquia","6.167004552","-75.58301014","11","37","0","26","10","1","0","1","131","0.008","0.027","0.270","0.027","0.000","0.000","0.0000000","0.703","0.297","6546.000","","2020-06-07 17:36:00"
"5284","Frontino","5","Antioquia","6.776065912","-76.13076514","2","3","0","1","2","0","0","0","5","0.000","0.000","0.667","0.000","0.000","0.000","0.0000000","0.333","0.667","6900.000","","2020-06-07 17:36:00"
"5306","Giraldo","5","Antioquia","6.680808016","-75.95215756","3","3","0","0","3","0","0","0","1","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","1917.000","","2020-06-07 17:36:00"
"5313","Granada","5","Antioquia","6.142896667","-75.18444508","0","1","1","0","0","0","0","0","1","0.000","0.000","0.000","0.000","0.000","1.000","10.2417042","0.000","0.000","9764.000","9764.000","2020-06-07 17:36:00"
"5318","Guarne","5","Antioquia","6.278064077","-75.44165392","0","3","0","3","0","0","0","0","4","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","19386.000","","2020-06-07 17:36:00"
"5321","Guatape","5","Antioquia","6.232592707","-75.16229259","0","2","0","2","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","4355.000","","2020-06-07 17:36:00"
"5360","Itagui","5","Antioquia","6.169597629","-75.61435871","12","28","0","16","11","1","0","1","168","0.006","0.036","0.393","0.036","0.000","0.000","0.0000000","0.571","0.429","10357.000","","2020-06-07 17:36:00"
"5361","Ituango","5","Antioquia","7.17162903","-75.76467317","263","284","0","21","260","3","0","3","8","0.375","0.011","0.915","0.011","0.000","0.000","0.0000000","0.074","0.926","98.000","","2020-06-07 17:36:00"
"5368","Jerico","5","Antioquia","5.789747931","-75.78549855","1","1","0","0","1","0","0","0","2","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","13706.000","","2020-06-07 17:36:00"
"5376","La Ceja","5","Antioquia","6.028055744","-75.42943089","8","10","0","2","8","0","0","0","120","0.000","0.000","0.800","0.000","0.000","0.000","0.0000000","0.200","0.800","6833.000","","2020-06-07 17:36:00"
"5380","La Estrella","5","Antioquia","6.15841974","-75.64519038","2","13","0","11","2","0","0","0","3","0.000","0.000","0.154","0.000","0.000","0.000","0.0000000","0.846","0.154","5809.000","","2020-06-07 17:36:00"
"5440","Marinilla","5","Antioquia","6.172269255","-75.33947788","3","4","0","1","3","0","0","0","4","0.000","0.000","0.750","0.000","0.000","0.000","0.0000000","0.250","0.750","16973.000","","2020-06-07 17:36:00"
"5467","Montebello","5","Antioquia","5.946325567","-75.52351091","0","3","0","3","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2214.000","","2020-06-07 17:36:00"
"5495","Nechi","5","Antioquia","8.094128661","-74.77647012","1","1","0","0","1","0","0","0","9","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","27354.000","","2020-06-07 17:36:00"
"5607","Retiro","5","Antioquia","6.063379954","-75.50137516","0","1","0","1","0","0","0","0","12","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","24757.000","","2020-06-07 17:36:00"
"5615","Rionegro","5","Antioquia","6.14722409","-75.37676938","2","14","0","12","2","0","0","0","304","0.000","0.000","0.143","0.000","0.000","0.000","0.0000000","0.857","0.143","10214.000","","2020-06-07 17:36:00"
"5631","Sabaneta","5","Antioquia","6.150970181","-75.61558529","10","23","0","13","10","0","0","0","22","0.000","0.000","0.435","0.000","0.000","0.000","0.0000000","0.565","0.435","3825.000","","2020-06-07 17:36:00"
"5652","San Francisco","5","Antioquia","5.964079131","-75.10268697","0","1","1","0","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","1.000","16.9808117","0.000","0.000","5889.000","5889.000","2020-06-07 17:36:00"
"5665","San Pedro de Uraba","5","Antioquia","8.276886664","-76.38057789","0","1","0","1","0","0","0","0","5","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","32147.000","","2020-06-07 17:36:00"
"5670","San Roque","5","Antioquia","6.485948936","-75.01915757","1","1","0","0","1","0","0","0","7","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","21597.000","","2020-06-07 17:36:00"
"5686","Santa Rosa de Osos","5","Antioquia","6.643326001","-75.46074502","0","2","0","2","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","18935.000","","2020-06-07 17:36:00"
"5697","El Santuario","5","Antioquia","6.137046858","-75.26584979","0","1","0","1","0","0","0","0","4","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","36605.000","","2020-06-07 17:36:00"
"5756","Sonson","5","Antioquia","5.714811641","-75.30939515","0","2","0","2","0","0","0","0","4","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","18313.000","","2020-06-07 17:36:00"
"5789","Tamesis","5","Antioquia","5.664466636","-75.71432069","4","4","0","0","4","0","0","0","4","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","4050.000","","2020-06-07 17:36:00"
"5837","Turbo","5","Antioquia","8.089116411","-76.72915844","82","85","0","3","80","2","0","2","51","0.039","0.024","0.941","0.024","0.000","0.000","0.0000000","0.035","0.965","1532.000","","2020-06-07 17:36:00"
"5854","Valdivia","5","Antioquia","7.16534","-75.43919844","1","1","0","0","1","0","0","0","4","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","14102.000","","2020-06-07 17:36:00"
"5890","Yolombo","5","Antioquia","6.594592434","-75.01335058","2","2","0","0","2","0","0","0","26","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","11751.000","","2020-06-07 17:36:00"
"8001","Barranquilla","8","Atlantico","10.97592682","-74.79525905","2312","3357","131","914","2097","164","47","211","2591","0.081","0.063","0.625","0.049","0.014","0.039","10.2805572","0.272","0.689","380.000","9727.000","2020-06-07 17:36:00"
"8078","Baranoa","8","Atlantico","10.79488048","-74.91609981","61","81","3","17","59","2","0","2","218","0.009","0.025","0.728","0.025","0.000","0.037","4.4742729","0.210","0.753","828.000","22350.000","2020-06-07 17:36:00"
"8137","Campo de la Cruz","8","Atlantico","10.37924013","-74.88315173","2","3","0","1","2","0","0","0","16","0.000","0.000","0.667","0.000","0.000","0.000","0.0000000","0.333","0.667","7856.000","","2020-06-07 17:36:00"
"8141","Candelaria","8","Atlantico","10.46121723","-74.8799126","1","2","0","1","1","0","0","0","2","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","8598.000","","2020-06-07 17:36:00"
"8296","Galapa","8","Atlantico","10.919641","-74.8669381","141","162","2","19","139","2","0","2","5","0.400","0.012","0.858","0.012","0.000","0.012","2.9841393","0.117","0.870","414.000","33511.000","2020-06-07 17:36:00"
"8372","Juan de Acosta","8","Atlantico","10.83018223","-75.04079914","8","9","0","1","8","0","0","0","6","0.000","0.000","0.889","0.000","0.000","0.000","0.0000000","0.111","0.889","2528.000","","2020-06-07 17:36:00"
"8421","Luruaco","8","Atlantico","10.61111642","-75.14224614","26","27","0","1","26","0","0","0","61","0.000","0.000","0.963","0.000","0.000","0.000","0.0000000","0.037","0.963","1123.000","","2020-06-07 17:36:00"
"8433","Malambo","8","Atlantico","10.85628724","-74.77424057","308","448","23","117","280","27","1","28","52","0.538","0.063","0.625","0.060","0.002","0.051","16.4796584","0.261","0.688","312.000","6068.000","2020-06-07 17:36:00"
"8436","Manati","8","Atlantico","10.44896238","-74.95703499","5","10","0","5","5","0","0","0","1","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","2144.000","","2020-06-07 17:36:00"
"8520","Palmar de Varela","8","Atlantico","10.73858326","-74.75475789","31","63","0","32","28","3","0","3","36","0.083","0.048","0.444","0.048","0.000","0.000","0.0000000","0.508","0.492","493.000","","2020-06-07 17:36:00"
"8549","Piojo","8","Atlantico","10.74934442","-75.10747012","9","9","0","0","8","0","1","1","1","1.000","0.111","0.889","0.000","0.111","0.000","0.0000000","0.000","1.000","788.000","","2020-06-07 17:36:00"
"8558","Polonuevo","8","Atlantico","10.77772451","-74.85425725","14","22","1","7","14","0","0","0","3","0.000","0.000","0.636","0.000","0.000","0.045","5.1163981","0.318","0.636","888.000","19545.000","2020-06-07 17:36:00"
"8560","Ponedera","8","Atlantico","10.64179593","-74.75390044","15","16","0","1","14","1","0","1","11","0.091","0.063","0.875","0.063","0.000","0.000","0.0000000","0.063","0.938","1608.000","","2020-06-07 17:36:00"
"8573","Puerto Colombia","8","Atlantico","11.02294005","-74.85196357","55","76","3","18","51","2","2","4","344","0.012","0.053","0.671","0.026","0.026","0.039","5.5919029","0.237","0.724","706.000","17883.000","2020-06-07 17:36:00"
"8606","Repelon","8","Atlantico","10.49334167","-75.12548162","1","1","0","0","0","0","0","0","1","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","0.000","1.000","28102.000","","2020-06-07 17:36:00"
"8634","Sabanagrande","8","Atlantico","10.79107595","-74.75850721","53","127","2","72","48","3","1","4","41","0.098","0.031","0.378","0.024","0.008","0.016","5.7006043","0.567","0.417","276.000","17542.000","2020-06-07 17:36:00"
"8638","Sabanalarga","8","Atlantico","10.63283523","-74.92109368","82","105","1","22","77","4","1","5","114","0.044","0.048","0.733","0.038","0.010","0.010","0.9995102","0.210","0.781","953.000","100049.000","2020-06-07 17:36:00"
"8675","Santa Lucia","8","Atlantico","10.32327321","-74.95897145","0","2","1","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.500","5.8465856","0.500","0.000","8552.000","17104.000","2020-06-07 17:36:00"
"8685","Santo Tomas","8","Atlantico","10.75605629","-74.75411186","25","56","1","30","24","1","0","1","32","0.031","0.018","0.429","0.018","0.000","0.018","3.1250000","0.536","0.446","571.000","32000.000","2020-06-07 17:36:00"
"8758","Soledad","8","Atlantico","10.91017447","-74.78483338","1223","1900","41","636","1125","84","13","97","327","0.297","0.051","0.592","0.044","0.007","0.022","6.1652188","0.335","0.644","350.000","16220.000","2020-06-07 17:36:00"
"8770","Suan","8","Atlantico","10.33543138","-74.88168748","1","1","0","0","0","1","0","1","1","1.000","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","12572.000","","2020-06-07 17:36:00"
"8832","Tubara","8","Atlantico","10.87364774","-74.97867947","10","13","2","1","8","1","1","2","2","1.000","0.154","0.615","0.077","0.077","0.154","10.6123315","0.077","0.769","1450.000","9423.000","2020-06-07 17:36:00"
"8849","Usiacuri","8","Atlantico","10.74297819","-74.97698261","7","8","0","1","7","0","0","0","1","0.000","0.000","0.875","0.000","0.000","0.000","0.0000000","0.125","0.875","1643.000","","2020-06-07 17:36:00"
"11001","Bogota D.C.","11","Bogota D.C.","4.65017303","-74.107359","7165","12880","313","5402","6422","609","115","724","7247","0.100","0.056","0.499","0.047","0.009","0.024","4.0418623","0.419","0.556","601.000","24741.000","2020-06-07 17:36:00"
"13001","Cartagena de Indias","13","Bolivar","10.38498552","-75.49643103","2549","3842","161","1132","2293","218","34","252","1588","0.159","0.066","0.597","0.057","0.009","0.042","15.6502737","0.295","0.663","268.000","6390.000","2020-06-07 17:36:00"
"13052","Arjona","13","Bolivar","10.25663152","-75.34448845","24","42","2","16","21","2","1","3","10","0.300","0.071","0.500","0.048","0.024","0.048","2.7126000","0.381","0.571","1755.000","36865.000","2020-06-07 17:36:00"
"13074","Barranco de Loba","13","Bolivar","8.947730158","-74.10522428","0","1","1","0","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","1.000","6.5871813","0.000","0.000","15181.000","15181.000","2020-06-07 17:36:00"
"13140","Calamar","13","Bolivar","10.25196336","-74.91362928","1","2","1","0","0","1","0","1","7","0.143","0.500","0.000","0.500","0.000","0.500","4.3295666","0.000","0.500","11549.000","23097.000","2020-06-07 17:36:00"
"13222","Clemencia","13","Bolivar","10.56754177","-75.32851201","3","3","0","0","3","0","0","0","3","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","5151.000","","2020-06-07 17:36:00"
"13244","El Carmen de Bolivar","13","Bolivar","9.718579864","-75.12121573","5","5","0","0","5","0","0","0","49","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","14519.000","","2020-06-07 17:36:00"
"13430","Magangue","13","Bolivar","9.268563794","-74.77017457","3","8","2","3","1","1","0","1","220","0.005","0.125","0.125","0.125","0.000","0.250","1.4269814","0.375","0.375","17520.000","70078.000","2020-06-07 17:36:00"
"13433","Mahates","13","Bolivar","10.23325452","-75.19133659","2","2","0","0","2","0","0","0","10","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","14678.000","","2020-06-07 17:36:00"
"13442","Maria la Baja","13","Bolivar","9.982645517","-75.30075935","1","2","0","1","1","0","0","0","1","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","24229.000","","2020-06-07 17:36:00"
"13468","Mompos","13","Bolivar","9.243883757","-74.42786642","2","2","0","0","1","1","0","1","36","0.028","0.500","0.500","0.500","0.000","0.000","0.0000000","0.000","1.000","23204.000","","2020-06-07 17:36:00"
"13620","San Cristobal","13","Bolivar","10.39285577","-75.06553417","0","1","0","1","0","0","0","0","1","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","8569.000","","2020-06-07 17:36:00"
"13657","San Juan Nepomuceno","13","Bolivar","9.953454388","-75.08135293","7","7","0","0","7","0","0","0","8","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","5504.000","","2020-06-07 17:36:00"
"13673","Santa Catalina","13","Bolivar","10.60505605","-75.28776411","4","5","0","1","4","0","0","0","5","0.000","0.000","0.800","0.000","0.000","0.000","0.0000000","0.200","0.800","2990.000","","2020-06-07 17:36:00"
"13683","Santa Rosa","13","Bolivar","10.44439608","-75.36983166","28","48","3","17","26","1","1","2","16","0.125","0.042","0.542","0.021","0.021","0.063","13.3874782","0.354","0.583","467.000","7470.000","2020-06-07 17:36:00"
"13688","Santa Rosa del Sur","13","Bolivar","7.962854831","-74.05284001","3","3","0","0","2","1","0","1","11","0.091","0.333","0.667","0.333","0.000","0.000","0.0000000","0.000","1.000","11523.000","","2020-06-07 17:36:00"
"13836","Turbaco","13","Bolivar","10.33276916","-75.42440917","59","102","4","39","56","2","1","3","70","0.043","0.029","0.549","0.020","0.010","0.039","3.5260931","0.382","0.578","1112.000","28360.000","2020-06-07 17:36:00"
"13838","Turbana","13","Bolivar","10.27440205","-75.44250247","18","23","1","4","18","0","0","0","1","0.000","0.000","0.783","0.000","0.000","0.043","5.7431656","0.174","0.783","757.000","17412.000","2020-06-07 17:36:00"
"13873","Villanueva","13","Bolivar","10.44449833","-75.27475439","21","30","2","7","17","3","1","4","1","4.000","0.133","0.567","0.100","0.033","0.067","7.9267568","0.233","0.700","841.000","12616.000","2020-06-07 17:36:00"
"15001","Tunja","15","Boyaca","5.539953238","-73.35548873","40","62","2","20","39","0","0","0","299","0.000","0.000","0.629","0.000","0.000","0.032","1.1156792","0.323","0.645","2891.000","89632.000","2020-06-07 17:36:00"
"15047","Aquitania","15","Boyaca","5.518603543","-72.88398481","1","2","0","1","1","0","0","0","3","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","7773.000","","2020-06-07 17:36:00"
"15109","Buenavista","15","Boyaca","5.512431151","-73.94230522","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","4396.000","","2020-06-07 17:36:00"
"15131","Caldas","15","Boyaca","5.554575079","-73.865541","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3126.000","","2020-06-07 17:36:00"
"15176","Chiquinquira","15","Boyaca","5.61412789","-73.81838763","4","15","0","11","4","0","0","0","47","0.000","0.000","0.267","0.000","0.000","0.000","0.0000000","0.733","0.267","3862.000","","2020-06-07 17:36:00"
"15204","Combita","15","Boyaca","5.634545314","-73.32395642","5","8","0","3","5","0","0","0","0","","0.000","0.625","0.000","0.000","0.000","0.0000000","0.375","0.625","1660.000","","2020-06-07 17:36:00"
"15212","Coper","15","Boyaca","5.474983018","-74.04546072","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3571.000","","2020-06-07 17:36:00"
"15215","Corrales","15","Boyaca","5.828102208","-72.84479484","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2545.000","","2020-06-07 17:36:00"
"15223","Cubara","15","Boyaca","7.000092875","-72.11068776","1","3","0","2","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","0.667","0.333","3583.000","","2020-06-07 17:36:00"
"15224","Cucaita","15","Boyaca","5.544451559","-73.45433765","0","2","1","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.500","26.4061262","0.500","0.000","1894.000","3787.000","2020-06-07 17:36:00"
"15238","Duitama","15","Boyaca","5.82298568","-73.03060967","8","27","0","19","6","1","0","1","110","0.009","0.037","0.222","0.037","0.000","0.000","0.0000000","0.704","0.296","4691.000","","2020-06-07 17:36:00"
"15272","Firavitoba","15","Boyaca","5.66892216","-72.99336145","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","6802.000","","2020-06-07 17:36:00"
"15299","Garagoa","15","Boyaca","5.083243463","-73.36442756","0","4","1","3","0","0","0","0","15","0.000","0.000","0.000","0.000","0.000","0.250","5.4579194","0.750","0.000","4581.000","18322.000","2020-06-07 17:36:00"
"15322","Guateque","15","Boyaca","5.007320895","-73.47120697","3","9","1","5","3","0","0","0","15","0.000","0.000","0.333","0.000","0.000","0.111","9.1709464","0.556","0.333","1212.000","10904.000","2020-06-07 17:36:00"
"15407","Villa de Leyva","15","Boyaca","5.632661849","-73.5246846","0","5","0","5","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3395.000","","2020-06-07 17:36:00"
"15455","Miraflores","15","Boyaca","5.196515115","-73.14563048","0","1","0","1","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","9015.000","","2020-06-07 17:36:00"
"15469","Moniquira","15","Boyaca","5.876334811","-73.57337039","3","4","0","1","2","1","0","1","19","0.053","0.250","0.500","0.250","0.000","0.000","0.0000000","0.250","0.750","5759.000","","2020-06-07 17:36:00"
"15480","Muzo","15","Boyaca","5.532462867","-74.10275078","0","1","0","1","0","0","0","0","4","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","8394.000","","2020-06-07 17:36:00"
"15494","Nuevo Colon","15","Boyaca","5.355145864","-73.45713618","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","5217.000","","2020-06-07 17:36:00"
"15500","Oicata","15","Boyaca","5.595234239","-73.30840398","0","1","0","1","0","0","0","0","22","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2890.000","","2020-06-07 17:36:00"
"15516","Paipa","15","Boyaca","5.77994187","-73.11791688","2","6","1","3","0","1","0","1","4","0.250","0.167","0.000","0.167","0.000","0.167","2.8835895","0.500","0.333","5780.000","34679.000","2020-06-07 17:36:00"
"15531","Pauna","15","Boyaca","5.656322691","-73.97844872","0","1","0","1","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","7212.000","","2020-06-07 17:36:00"
"15533","Paya","15","Boyaca","5.625698707","-72.42377541","0","2","0","2","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","1318.000","","2020-06-07 17:36:00"
"15646","Samaca","15","Boyaca","5.492314591","-73.48564359","0","2","1","1","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.500","5.3140610","0.500","0.000","9409.000","18818.000","2020-06-07 17:36:00"
"15676","San Miguel de Sema","15","Boyaca","5.518086388","-73.72200484","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3011.000","","2020-06-07 17:36:00"
"15686","Santana","15","Boyaca","6.057413107","-73.48122632","0","4","0","4","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","1928.000","","2020-06-07 17:36:00"
"15693","Santa Rosa de Viterbo","15","Boyaca","5.874555597","-72.98246092","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","13325.000","","2020-06-07 17:36:00"
"15696","Santa Sofia","15","Boyaca","5.713269421","-73.60270717","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3212.000","","2020-06-07 17:36:00"
"15757","Socha","15","Boyaca","5.996713021","-72.69196586","0","3","0","3","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2695.000","","2020-06-07 17:36:00"
"15759","Sogamoso","15","Boyaca","5.72568939","-72.92304769","4","10","1","5","2","1","0","1","171","0.006","0.100","0.200","0.100","0.000","0.100","0.7627474","0.500","0.400","13111.000","131105.000","2020-06-07 17:36:00"
"15776","Sutamarchan","15","Boyaca","5.619781419","-73.6205861","7","14","0","7","7","0","0","0","0","","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","445.000","","2020-06-07 17:36:00"
"15790","Tasco","15","Boyaca","5.909821031","-72.78101116","0","1","1","0","0","0","0","0","0","","0.000","0.000","0.000","0.000","1.000","17.2651934","0.000","0.000","5792.000","5792.000","2020-06-07 17:36:00"
"15798","Tenza","15","Boyaca","5.077074351","-73.42058911","0","2","0","2","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","1911.000","","2020-06-07 17:36:00"
"15808","Tinjaca","15","Boyaca","5.57971331","-73.64684734","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3351.000","","2020-06-07 17:36:00"
"15810","Tipacoque","15","Boyaca","6.418585803","-72.69317268","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","3290.000","","2020-06-07 17:36:00"
"15814","Toca","15","Boyaca","5.56646915","-73.18479034","1","1","0","0","1","0","0","0","4","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","8893.000","","2020-06-07 17:36:00"
"15816","Togui","15","Boyaca","5.937438225","-73.51365506","0","14","0","14","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","310.000","","2020-06-07 17:36:00"
