"DIVIPOLA","City_Municipality","ID_Deparment","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"5001","Medellin","5","Antioquia","5.610109776","-74.88681663","267","633","3","363","254","8","5","13","2885","0.005","0.021","0.401","0.013","0.008","0.005","0.1184168","0.573","0.422","4002.000","844475.000","2020-06-06 17:27:00"
"5030","Amaga","5","Antioquia","6.038808575","-75.70194607","1","2","0","1","1","0","0","0","5","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","15642.000","","2020-06-06 17:27:00"
"5034","Andes","5","Antioquia","5.656774852","-75.87879189","0","1","0","1","0","0","0","0","10","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","44199.000","","2020-06-06 17:27:00"
"5038","Angostura","5","Antioquia","6.885174591","-75.33511597","0","1","0","1","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","11536.000","","2020-06-06 17:27:00"
"5042","Santa Fe de Antioquia","5","Antioquia","6.556533296","-75.82707907","1","1","0","0","1","0","0","0","25","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","27002.000","","2020-06-06 17:27:00"
"5045","Apartado","5","Antioquia","7.883417406","-76.62596065","11","23","0","12","11","0","0","0","158","0.000","0.000","0.478","0.000","0.000","0.000","0.0000000","0.522","0.478","5554.000","","2020-06-06 17:27:00"
"5079","Barbosa","5","Antioquia","6.439226882","-75.33164423","2","3","0","1","2","0","0","0","7","0.000","0.000","0.667","0.000","0.000","0.000","0.0000000","0.333","0.667","18116.000","","2020-06-06 17:27:00"
"5088","Bello","5","Antioquia","6.334068836","-75.55466507","60","111","1","50","54","4","2","6","355","0.017","0.054","0.486","0.036","0.018","0.009","0.1811089","0.450","0.541","4974.000","552154.000","2020-06-06 17:27:00"
"5129","Caldas","5","Antioquia","6.091296966","-75.63361872","2","5","0","3","2","0","0","0","49","0.000","0.000","0.400","0.000","0.000","0.000","0.0000000","0.600","0.400","16685.000","","2020-06-06 17:27:00"
"5138","Canasgordas","5","Antioquia","6.759477684","-76.03220994","2","2","0","0","2","0","0","0","3","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","7776.000","","2020-06-06 17:27:00"
"5147","Carepa","5","Antioquia","7.755116346","-76.65321034","125","125","0","0","124","1","0","1","11","0.091","0.008","0.992","0.008","0.000","0.000","0.0000000","0.000","1.000","409.000","","2020-06-06 17:27:00"
"5148","El Carmen de Viboral","5","Antioquia","6.084551516","-75.33536246","0","1","0","1","0","0","0","0","11","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","62581.000","","2020-06-06 17:27:00"
"5154","Caucasia","5","Antioquia","7.977362333","-75.19829033","3","3","0","0","2","0","1","1","126","0.008","0.333","0.667","0.000","0.333","0.000","0.0000000","0.000","1.000","31809.000","","2020-06-06 17:27:00"
"5172","Chigorodo","5","Antioquia","7.666300439","-76.6812164","2","2","0","0","2","0","0","0","31","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","29918.000","","2020-06-06 17:27:00"
"5197","Cocorna","5","Antioquia","6.058306335","-75.18548101","0","2","0","2","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","7417.000","","2020-06-06 17:27:00"
"5212","Copacabana","5","Antioquia","6.348640545","-75.5093439","16","28","0","12","15","0","0","0","6","0.000","0.000","0.536","0.000","0.000","0.000","0.0000000","0.429","0.571","2922.000","","2020-06-06 17:27:00"
"5237","Donmatias","5","Antioquia","6.484469957","-75.39272406","0","1","0","1","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","19709.000","","2020-06-06 17:27:00"
"5250","El Bagre","5","Antioquia","7.597521794","-74.79909729","0","1","0","1","0","0","0","0","12","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","53846.000","","2020-06-06 17:27:00"
"5266","Envigado","5","Antioquia","6.167004552","-75.58301014","8","34","0","26","7","1","0","1","131","0.008","0.029","0.206","0.029","0.000","0.000","0.0000000","0.765","0.235","7123.000","","2020-06-06 17:27:00"
"5284","Frontino","5","Antioquia","6.776065912","-76.13076514","2","3","0","1","2","0","0","0","5","0.000","0.000","0.667","0.000","0.000","0.000","0.0000000","0.333","0.667","6900.000","","2020-06-06 17:27:00"
