"DIVIPOLA","City_Municipality","ID_Deparment","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Last_Update"
"25200","Cogua","47","Cundinamarca","5.061841798","-73.97849669","2","2","0","0","2","0","0","0","0","","0.000","100.000","0.000","0.000","0.000","0.000","0.000","100.000","#N/D"
"25214","Cota","47","Cundinamarca","4.812987769","-74.10272646","1","10","0","9","1","0","0","0","0","","0.000","10.000","0.000","0.000","0.000","0.000","90.000","10.000","#N/D"
"25269","Facatativá","47","Cundinamarca","4.813064178","-74.35022793","7","8","0","1","4","3","0","3","171","1.754","37.500","50.000","37.500","0.000","0.000","0.000","12.500","87.500","#N/D"
"25279","Fómeque","47","Cundinamarca","4.485474345","-73.89252259","2","2","0","0","2","0","0","0","12","0.000","0.000","100.000","0.000","0.000","0.000","0.000","0.000","100.000","#N/D"
"25286","Funza","47","Cundinamarca","4.712763015","-74.211525","11","16","0","5","9","0","2","2","10","20.000","12.500","56.250","0.000","12.500","0.000","0.000","31.250","68.750","#N/D"
"25290","Fusagasugá","47","Cundinamarca","4.338480851","-74.36633393","5","6","0","1","5","0","0","0","92","0.000","0.000","83.333","0.000","0.000","0.000","0.000","16.667","83.333","#N/D"
"25295","Gachancipá","47","Cundinamarca","4.990918172","-73.87346922","3","3","0","0","3","0","0","0","0","","0.000","100.000","0.000","0.000","0.000","0.000","0.000","100.000","#N/D"
"25320","Guaduas","47","Cundinamarca","5.071870533","-74.60295627","1","1","0","0","1","0","0","0","10","0.000","0.000","100.000","0.000","0.000","0.000","0.000","0.000","100.000","#N/D"
"25377","La Calera","47","Cundinamarca","4.720344521","-73.96974496","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.000","100.000","0.000","#N/D"
"25430","Madrid","47","Cundinamarca","4.736129766","-74.26562577","3","8","0","5","3","0","0","0","14","0.000","0.000","37.500","0.000","0.000","0.000","0.000","62.500","37.500","#N/D"
"25473","Mosquera","47","Cundinamarca","4.711371201","-74.23177508","6","12","0","6","6","0","0","0","8","0.000","0.000","50.000","0.000","0.000","0.000","0.000","50.000","50.000","#N/D"
"25513","Pacho","47","Cundinamarca","5.136942297","-74.15611662","0","11","1","10","0","0","0","0","33","0.000","0.000","0.000","0.000","0.000","9.091","3.876","90.909","0.000","#N/D"
"25662","San Juan de Rioseco","47","Cundinamarca","4.847575999","-74.62191472","0","2","0","2","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.000","100.000","0.000","#N/D"
"25736","Sesquilé","47","Cundinamarca","5.044729613","-73.79612783","2","2","0","0","2","0","0","0","7","0.000","0.000","100.000","0.000","0.000","0.000","0.000","0.000","100.000","#N/D"
"25740","Sibaté","47","Cundinamarca","4.489763593","-74.25899225","7","7","0","0","7","0","0","0","3","0.000","0.000","100.000","0.000","0.000","0.000","0.000","0.000","100.000","#N/D"
"25743","Silvania","47","Cundinamarca","4.381941157","-74.40552821","1","1","0","0","0","1","0","1","6","16.667","100.000","0.000","100.000","0.000","0.000","0.000","0.000","100.000","#N/D"
"25754","Soacha","47","Cundinamarca","4.585491658","-74.21452753","49","94","4","41","48","1","0","1","194","0.515","1.064","51.064","1.064","0.000","4.255","0.531","43.617","52.128","#N/D"
"25758","Sopó","47","Cundinamarca","4.906330809","-73.94577489","4","7","0","3","4","0","0","0","7","0.000","0.000","57.143","0.000","0.000","0.000","0.000","42.857","57.143","#N/D"
"25769","Subachoque","47","Cundinamarca","4.929079289","-74.17270846","0","3","0","3","0","0","0","0","36","0.000","0.000","0.000","0.000","0.000","0.000","0.000","100.000","0.000","#N/D"
"25772","Suesca","47","Cundinamarca","5.103516839","-73.79828978","0","4","1","3","0","0","0","0","5","0.000","0.000","0.000","0.000","0.000","25.000","5.336","75.000","0.000","#N/D"
