"DIVIPOLA","City_Municipality","ID_Deparment","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"5001","Medellin","5","Antioquia","5.610109776","-74.88681663","220","516","3","293","209","6","5","11","2885","0.004","0.021","0.405","0.012","0.010","0.006","0.0011842","0.568","0.426","4910.000","844475.000","2020-05-29 17:27:00"
"5030","Amaga","5","Antioquia","6.038808575","-75.70194607","1","1","0","0","1","0","0","0","5","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","31283.000","","2020-05-29 17:27:00"
"5034","Andes","5","Antioquia","5.656774852","-75.87879189","0","1","0","1","0","0","0","0","10","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","44199.000","","2020-05-29 17:27:00"
"5038","Angostura","5","Antioquia","6.885174591","-75.33511597","0","1","0","1","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","11536.000","","2020-05-29 17:27:00"
"5045","Apartado","5","Antioquia","7.883417406","-76.62596065","18","22","0","4","18","0","0","0","158","0.000","0.000","0.818","0.000","0.000","0.000","0.0000000","0.182","0.818","5807.000","","2020-05-29 17:27:00"
"5079","Barbosa","5","Antioquia","6.439226882","-75.33164423","1","1","0","0","1","0","0","0","7","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","54347.000","","2020-05-29 17:27:00"
"5088","Bello","5","Antioquia","6.334068836","-75.55466507","24","68","1","43","22","2","0","2","355","0.006","0.029","0.324","0.029","0.000","0.015","0.0018111","0.632","0.353","8120.000","552154.000","2020-05-29 17:27:00"
"5129","Caldas","5","Antioquia","6.091296966","-75.63361872","1","4","0","3","1","0","0","0","49","0.000","0.000","0.250","0.000","0.000","0.000","0.0000000","0.750","0.250","20856.000","","2020-05-29 17:27:00"
"5147","Carepa","5","Antioquia","7.755116346","-76.65321034","52","52","0","0","52","0","0","0","11","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","984.000","","2020-05-29 17:27:00"
"5148","El Carmen de Viboral","5","Antioquia","6.084551516","-75.33536246","0","1","0","1","0","0","0","0","11","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","62581.000","","2020-05-29 17:27:00"
"5154","Caucasia","5","Antioquia","7.977362333","-75.19829033","1","1","0","0","1","0","0","0","126","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","95427.000","","2020-05-29 17:27:00"
"5190","Cisneros","5","Antioquia","6.537761957","-75.08720761","0","1","0","1","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","9936.000","","2020-05-29 17:27:00"
"5197","Cocorna","5","Antioquia","6.058306335","-75.18548101","0","1","0","1","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","14833.000","","2020-05-29 17:27:00"
"5212","Copacabana","5","Antioquia","6.348640545","-75.5093439","6","15","0","9","5","1","0","1","6","0.167","0.067","0.333","0.067","0.000","0.000","0.0000000","0.600","0.400","5455.000","","2020-05-29 17:27:00"
