"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","277","2259","88","1894","268","7","1","10046","1894","64","29.594","0","","1894.000","2259.000","1894.000","268.000","88.000","111.3642116","7.000","277.000","0.000","79020.000","898.000","2020-06-28 16:45:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","2543","4089","25","1521","2366","155","20","82055","1521","3851","0.395","381","6.210","76.050","204.450","76.050","118.300","1.250","0.3743675","7.750","127.150","0.000","333897.000","267117.000","2020-06-28 16:45:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","73","76","0","3","71","2","0","2364","3","130","0.023","2","35.500","","","","","","0.0000000","","","0.000","","","2020-06-28 16:45:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","7","24","0","17","6","0","0","1334","17","46","0.370","3","2.000","","","","","","0.0000000","","","0.000","","","2020-06-28 16:45:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","14299","22049","1064","6686","13044","1037","165","21951","6686","2922","2.288","326","40.012","40.521","133.630","40.521","79.055","6.448","39.0870672","6.285","86.661","0.008","16498.000","2558.000","2020-06-28 16:45:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","15339","27927","633","11955","13831","1408","68","212011","11955","5159","2.317","743","18.615","175.809","410.691","175.809","203.397","9.309","8.1741177","20.706","225.574","0.000","113882.000","12234.000","2020-06-28 16:45:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","4316","8792","342","4134","4000","255","51","4421","4134","1679","2.462","148","27.027","81.059","172.392","81.059","78.431","6.706","15.6810529","5.000","84.627","0.012","42764.000","6377.000","2020-06-28 16:45:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","131","355","11","213","107","18","1","13585","213","635","0.335","48","2.229","213.000","355.000","213.000","107.000","11.000","0.8851473","18.000","131.000","0.000","1242731.000","112976.000","2020-06-28 16:45:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","82","254","7","165","73","7","1","8267","165","835","0.198","85","0.859","165.000","254.000","165.000","73.000","7.000","0.6873169","7.000","82.000","0.000","1018453.000","145493.000","2020-06-28 16:45:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","12","35","1","22","11","0","0","1922","22","250","0.088","12","0.917","","","","","","0.2435929","","","0.000","","410521.000","2020-06-28 16:45:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","30","66","0","36","28","1","1","3721","36","219","0.164","16","1.750","36.000","66.000","36.000","28.000","0.000","0.0000000","1.000","30.000","0.000","435195.000","","2020-06-28 16:45:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","190","352","14","148","150","32","8","5175","148","644","0.230","52","2.885","18.500","44.000","18.500","18.750","1.750","0.9383774","4.000","23.750","0.002","186492.000","106567.000","2020-06-28 16:45:00"
