"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","807","2091","75","1209","748","52","6","7960","1209","64","18.891","0","","201.500","348.500","201.500","124.667","12.500","94.9126803","8.667","134.500","0.001","13170.000","1054.000","2020-06-12 18:09:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","1071","1782","8","703","1032","28","9","55998","703","3851","0.183","381","2.709","78.111","198.000","78.111","114.667","0.889","0.1197976","3.111","119.000","0.000","741992.000","834741.000","2020-06-12 18:09:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","1","2","0","1","0","1","0","1475","1","130","0.008","2","0.000","","","","","","0.0000000","","","0.000","","","2020-06-12 18:09:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","1","18","0","17","0","1","0","648","17","46","0.370","3","0.000","","","","","","0.0000000","","","0.000","","","2020-06-12 18:09:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","5655","8597","346","2596","5100","441","104","10990","2596","2922","0.888","326","15.644","24.962","82.663","24.962","49.038","3.327","12.7106440","4.240","54.375","0.009","26174.000","7867.000","2020-06-12 18:09:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","8152","14940","359","6429","7202","788","139","134280","6429","5159","1.246","743","9.693","46.252","107.482","46.252","51.813","2.583","4.6358740","5.669","58.647","0.001","55712.000","21571.000","2020-06-12 18:09:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","2976","4755","202","1577","2666","257","45","2867","1577","1679","0.939","148","18.014","35.044","105.667","35.044","59.244","4.489","9.2619084","5.711","66.133","0.016","48466.000","10797.000","2020-06-12 18:09:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","83","236","9","144","71","7","0","10186","144","635","0.227","48","1.479","","","","","","0.7242114","","","0.000","","138081.000","2020-06-12 18:09:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","59","191","7","125","53","5","0","5914","125","835","0.150","85","0.624","","","","","","0.6873169","","","0.000","","145493.000","2020-06-12 18:09:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","3","25","1","21","2","0","0","1133","21","250","0.084","12","0.167","","","","","","0.2435929","","","0.000","","410521.000","2020-06-12 18:09:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","4","37","0","33","4","0","0","2176","33","219","0.151","16","0.250","","","","","","0.0000000","","","0.000","","","2020-06-12 18:09:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","90","169","8","71","76","12","2","3462","71","644","0.110","52","1.462","35.500","84.500","35.500","38.000","4.000","0.5362157","6.000","45.000","0.001","745969.000","186492.000","2020-06-12 18:09:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","419","504","13","72","411","5","2","5449","72","1210","0.060","202","2.035","36.000","252.000","36.000","205.500","6.500","1.0035611","2.500","209.500","0.000","647694.000","99645.000","2020-06-12 18:09:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","442","582","15","125","389","41","11","3444","125","256","0.488","12","32.417","11.364","52.909","11.364","35.364","1.364","2.7534859","3.727","40.182","0.003","49524.000","36318.000","2020-06-12 18:09:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","164","248","13","71","129","25","10","7510","71","1120","0.063","137","0.942","7.100","24.800","7.100","12.900","1.300","0.7107915","2.500","16.400","0.001","182895.000","140688.000","2020-06-12 18:09:00"
