"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","674","983","18","291","610","48","13","11167","291","1158","0.251","109","5.596","22.385","75.615","22.385","46.923","1.385","0.0055504","3.692","51.846","0.001","249461.000","180167.000","2020-06-02 17:10:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","6","6","0","0","6","0","0","689","0","15","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-02 17:10:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","51","251","9","191","46","1","0","326","191","603","0.317","87","0.529","","","","","","0.0080169","","","0.000","","124736.000","2020-06-02 17:10:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","35","65","3","27","29","3","2","7723","27","512","0.053","48","0.604","13.500","32.500","13.500","14.500","1.500","0.0031065","1.500","17.500","0.000","482859.000","321906.000","2020-06-02 17:10:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","342","653","42","269","308","32","1","8782","269","1145","0.235","65","4.738","269.000","653.000","269.000","308.000","42.000","0.0294318","32.000","342.000","0.000","1427026.000","33977.000","2020-06-02 17:10:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","77","981","9","895","68","6","2","9026","895","874","1.024","45","1.511","447.500","490.500","447.500","34.000","4.500","0.0084630","3.000","38.500","0.000","531727.000","118162.000","2020-06-02 17:10:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","964","1263","54","245","852","103","7","5475","245","980","0.250","82","10.390","35.000","180.429","35.000","121.714","7.714","0.0331779","14.714","137.714","0.001","232513.000","30141.000","2020-06-02 17:10:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","20","130","13","97","17","2","0","6923","97","763","0.127","83","0.205","","","","","","0.0080231","","","0.000","","124640.000","2020-06-02 17:10:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","7","9","1","1","4","1","2","490","1","193","0.005","6","0.667","0.500","4.500","0.500","2.000","0.500","0.0027845","0.500","3.500","0.004","179564.000","359127.000","2020-06-02 17:10:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","31","113","3","79","29","1","1","2446","79","481","0.164","28","1.036","79.000","113.000","79.000","29.000","3.000","0.0054015","1.000","31.000","0.000","555401.000","185134.000","2020-06-02 17:10:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","24","258","9","225","22","0","2","6384","225","710","0.317","64","0.344","112.500","129.000","112.500","11.000","4.500","0.0093647","0.000","12.000","0.000","480528.000","106784.000","2020-06-02 17:10:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","33","84","4","47","31","2","0","9646","47","1624","0.029","171","0.181","","","","","","0.0017537","","","0.000","","570227.000","2020-06-02 17:10:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","21","25","0","4","19","1","1","2286","4","816","0.005","96","0.198","4.000","25.000","4.000","19.000","0.000","0.0000000","1.000","21.000","0.000","949252.000","","2020-06-02 17:10:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","120","274","7","147","109","6","3","5687","147","806","0.182","126","0.865","49.000","91.333","49.000","36.333","2.333","0.0052239","2.000","40.000","0.001","446666.000","191428.000","2020-06-02 17:10:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","2282","3714","178","1254","1874","338","69","31325","1254","3072","0.408","503","3.726","18.174","53.826","18.174","27.159","2.580","0.0392749","4.899","33.072","0.002","65683.000","25462.000","2020-06-02 17:10:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","11","11","0","0","11","0","0","636","0","4","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-02 17:10:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","1","1","0","0","1","0","0","296","0","26","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-02 17:10:00"
