"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","156","334","19","159","135","16","4","12770","159","763","0.208","83","1.627","39.750","83.500","39.750","33.750","4.750","1.1726093","4.000","39.000","0.000","405080.000","85280.000","2020-06-30 16:50:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","13","28","6","9","5","6","2","741","9","193","0.047","6","0.833","4.500","14.000","4.500","2.500","3.000","1.6707182","3.000","6.500","0.003","179564.000","59855.000","2020-06-30 16:50:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","46","167","4","117","44","0","1","3817","117","481","0.243","28","1.571","117.000","167.000","117.000","44.000","4.000","0.7202004","0.000","46.000","0.000","555401.000","138850.000","2020-06-30 16:50:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","216","511","13","282","198","12","6","11768","282","710","0.397","64","3.094","47.000","85.167","47.000","33.000","2.167","1.3526801","2.000","36.000","0.001","160176.000","73927.000","2020-06-30 16:50:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","501","713","13","199","453","45","2","21995","199","1624","0.123","171","2.649","99.500","356.500","99.500","226.500","6.500","0.5699485","22.500","250.500","0.000","1140454.000","175454.000","2020-06-30 16:50:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","1067","1255","65","123","913","137","15","9651","123","816","0.151","96","9.510","8.200","83.667","8.200","60.867","4.333","6.8474968","9.133","71.133","0.002","63283.000","14604.000","2020-06-30 16:50:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","597","943","19","327","563","28","3","11954","327","806","0.406","126","4.468","109.000","314.333","109.000","187.667","6.333","1.4179126","9.333","199.000","0.000","446666.000","70526.000","2020-06-30 16:50:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","4906","9974","403","4665","4111","619","167","62606","4665","3072","1.519","503","8.173","27.934","59.725","27.934","24.617","2.413","8.8920230","3.707","29.377","0.003","27139.000","11246.000","2020-06-30 16:50:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","15","28","0","13","14","0","1","1139","13","4","3.250","0","","13.000","28.000","13.000","14.000","0.000","0.0000000","0.000","15.000","0.001","44712.000","","2020-06-30 16:50:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","782","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-06-30 16:50:00"
