"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","283","2252","88","1881","266","10","6","9908","1881","64","29.391","0","","313.500","375.333","313.500","44.333","14.667","111.3642116","1.667","47.167","0.001","13170.000","898.000","2020-06-27 17:18:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","2371","3873","25","1477","2199","149","21","79976","1477","3851","0.384","381","5.772","70.333","184.429","70.333","104.714","1.190","0.3743675","7.095","112.905","0.000","317997.000","267117.000","2020-06-27 17:18:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","73","76","0","3","71","2","0","2276","3","130","0.023","2","35.500","","","","","","0.0000000","","","0.000","","","2020-06-27 17:18:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","7","24","0","17","6","0","0","1334","17","46","0.370","3","2.000","","","","","","0.0000000","","","0.000","","","2020-06-27 17:18:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","13954","21189","978","6257","12472","1240","198","21389","6257","2922","2.141","326","38.258","31.601","107.015","31.601","62.990","4.939","35.9277742","6.263","70.475","0.009","13748.000","2783.000","2020-06-27 17:18:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","15136","27118","602","11380","13229","1734","142","205881","11380","5159","2.206","743","17.805","80.141","190.972","80.141","93.162","4.239","7.7738055","12.211","106.592","0.001","54535.000","12864.000","2020-06-27 17:18:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","4331","8560","320","3909","3872","381","68","4365","3909","1679","2.328","148","26.162","57.485","125.882","57.485","56.941","4.706","14.6723302","5.603","63.691","0.016","32073.000","6816.000","2020-06-27 17:18:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","134","351","11","206","107","20","2","13496","206","635","0.324","48","2.229","103.000","175.500","103.000","53.500","5.500","0.8851473","10.000","67.000","0.000","621366.000","112976.000","2020-06-27 17:18:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","75","244","7","162","67","6","1","8082","162","835","0.194","85","0.788","162.000","244.000","162.000","67.000","7.000","0.6873169","6.000","75.000","0.000","1018453.000","145493.000","2020-06-27 17:18:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","8","31","1","22","7","0","0","1887","22","250","0.088","12","0.583","","","","","","0.2435929","","","0.000","","410521.000","2020-06-27 17:18:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","29","65","0","36","27","1","1","3583","36","219","0.164","16","1.688","36.000","65.000","36.000","27.000","0.000","0.0000000","1.000","29.000","0.000","435195.000","","2020-06-27 17:18:00"
