"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","1291","1388","50","47","1243","44","3","4121","47","64","0.688","0","","0.034","0.896","0.032","0.002","0.036","0.6327512","0.034","0.930","0.337","57.000","1580.000","2020-05-23 17:16:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","304","677","6","367","296","4","4","31533","8","3851","0.001","381","0.010","0.012","0.437","0.006","0.006","0.009","0.0008985","0.542","0.449","0.021","9864.000","1112988.000","2020-05-23 17:16:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","1","1","0","0","0","1","0","918","1","130","0.008","2","0.000","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","0.001","294206.000","","2020-05-23 17:16:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","13","21","0","8","13","0","0","387","0","46","0.000","3","0.000","0.000","0.619","0.000","0.000","0.000","0.0000000","0.381","0.619","0.054","3033.000","","2020-05-23 17:16:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","2316","2604","66","222","2160","122","31","15406","153","2922","0.042","326","0.095","0.059","0.829","0.047","0.012","0.025","0.0242457","0.085","0.889","0.169","1045.000","41244.000","2020-05-23 17:16:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","4991","6972","204","1777","4488","454","42","76449","496","5159","0.088","743","0.057","0.071","0.644","0.065","0.006","0.029","0.0263431","0.255","0.716","0.091","1111.000","37961.000","2020-05-23 17:16:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","1642","2018","102","274","1433","176","32","12182","208","1679","0.105","148","0.216","0.103","0.710","0.087","0.016","0.051","0.0467681","0.136","0.814","0.166","1081.000","21382.000","2020-05-23 17:16:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","98","152","5","49","82","7","6","4554","13","635","0.011","48","0.125","0.086","0.539","0.046","0.039","0.033","0.0040234","0.322","0.645","0.033","8176.000","248546.000","2020-05-23 17:16:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","51","127","5","71","47","3","1","3915","4","835","0.004","85","0.012","0.031","0.370","0.024","0.008","0.039","0.0049094","0.559","0.402","0.032","8019.000","203691.000","2020-05-23 17:16:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","15","21","1","5","14","1","0","826","1","250","0.004","12","0.000","0.048","0.667","0.048","0.000","0.048","0.0024359","0.238","0.714","0.025","19549.000","410521.000","2020-05-23 17:16:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","13","26","0","13","13","0","0","1204","0","219","0.000","16","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","0.022","16738.000","","2020-05-23 17:16:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","35","73","4","34","34","1","0","2432","1","644","0.002","52","0.000","0.014","0.466","0.014","0.000","0.055","0.0026811","0.466","0.479","0.030","20437.000","372984.000","2020-05-23 17:16:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","23","87","11","53","20","2","0","2852","2","1210","0.002","202","0.000","0.023","0.230","0.023","0.000","0.126","0.0084917","0.609","0.264","0.031","14890.000","117762.000","2020-05-23 17:16:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","68","84","4","12","59","7","1","1000","8","256","0.027","12","0.083","0.095","0.702","0.083","0.012","0.048","0.0073426","0.143","0.810","0.084","6485.000","136191.000","2020-05-23 17:16:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","64","88","5","19","57","5","2","4212","7","1120","0.004","137","0.015","0.080","0.648","0.057","0.023","0.057","0.0027338","0.216","0.727","0.021","20783.000","365789.000","2020-05-23 17:16:00"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","232","432","15","185","213","14","4","6377","18","1158","0.012","109","0.037","0.042","0.493","0.032","0.009","0.035","0.0046253","0.428","0.537","0.068","7507.000","216200.000","2020-05-23 17:16:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","87","233","9","137","80","3","0","244","3","603","0.005","87","0.000","0.013","0.343","0.013","0.000","0.039","0.0080169","0.588","0.373","0.955","4818.000","124736.000","2020-05-23 17:16:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","35","48","3","10","31","2","1","5561","3","512","0.004","48","0.021","0.063","0.646","0.042","0.021","0.063","0.0031065","0.208","0.729","0.009","20119.000","321906.000","2020-05-23 17:16:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","310","486","32","144","287","22","0","5801","22","1145","0.019","65","0.000","0.045","0.591","0.045","0.000","0.066","0.0224243","0.296","0.638","0.084","2936.000","44595.000","2020-05-23 17:16:00"
