"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","1139","1221","44","38","1094","44","1","4002","45","64","0.688","0","","0.037","0.896","0.036","0.001","0.036","0.5568211","0.031","0.933","0.305","65.000","1796.000","2020-05-19 17:04:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","216","561","6","339","203","8","5","27349","13","3851","0.002","381","0.013","0.023","0.362","0.014","0.009","0.011","0.0008985","0.604","0.385","0.021","11904.000","1112988.000","2020-05-19 17:04:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","1","1","0","0","0","1","0","766","1","130","0.008","2","0.000","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","0.001","294206.000","","2020-05-19 17:04:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","16","21","0","5","16","0","0","363","0","46","0.000","3","0.000","0.000","0.762","0.000","0.000","0.000","0.0000000","0.238","0.762","0.058","3033.000","","2020-05-19 17:04:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","1737","1923","53","133","1620","92","22","12650","114","2922","0.031","326","0.067","0.059","0.842","0.048","0.011","0.028","0.0194701","0.069","0.903","0.152","1416.000","51361.000","2020-05-19 17:04:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","4216","5934","178","1540","3784","386","41","63097","427","5159","0.075","743","0.055","0.072","0.638","0.065","0.007","0.030","0.0229857","0.260","0.710","0.094","1305.000","43505.000","2020-05-19 17:04:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","1277","1576","77","222","1092","152","32","9724","184","1679","0.091","148","0.216","0.117","0.693","0.096","0.020","0.049","0.0353053","0.141","0.810","0.162","1384.000","28324.000","2020-05-19 17:04:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","78","121","5","38","63","6","7","3657","13","635","0.009","48","0.146","0.107","0.521","0.050","0.058","0.041","0.0040234","0.314","0.645","0.033","10271.000","248546.000","2020-05-19 17:04:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","49","120","5","66","46","3","0","3693","3","835","0.004","85","0.000","0.025","0.383","0.025","0.000","0.042","0.0049094","0.550","0.408","0.032","8487.000","203691.000","2020-05-19 17:04:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","17","21","1","3","16","1","0","731","1","250","0.004","12","0.000","0.048","0.762","0.048","0.000","0.048","0.0024359","0.143","0.810","0.029","19549.000","410521.000","2020-05-19 17:04:00"
