"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1478","2495","86","931","1299","152","22","11937","931","980","0.950","82","15.841","42.318","113.409","42.318","59.045","3.909","5.2838892","6.909","67.182","0.002","73981.000","18925.000","2020-06-20 17:08:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","93","223","13","117","82","7","2","10826","117","763","0.153","83","0.988","58.500","111.500","58.500","41.000","6.500","0.8023116","3.500","46.500","0.000","810159.000","124640.000","2020-06-20 17:08:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","4","17","4","9","0","4","0","639","9","193","0.047","6","0.000","","","","","","1.1138121","","","0.000","","89782.000","2020-06-20 17:08:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","36","145","4","105","34","0","1","3193","105","481","0.218","28","1.214","105.000","145.000","105.000","34.000","4.000","0.7202004","0.000","36.000","0.000","555401.000","138850.000","2020-06-20 17:08:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","156","412","11","245","145","5","6","9742","245","710","0.345","64","2.266","40.833","68.667","40.833","24.167","1.833","1.1445755","0.833","26.000","0.001","160176.000","87369.000","2020-06-20 17:08:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","267","363","10","86","247","19","1","17835","86","1624","0.053","171","1.444","86.000","363.000","86.000","247.000","10.000","0.4384219","19.000","267.000","0.000","2280908.000","228091.000","2020-06-20 17:08:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","439","497","15","43","385","44","8","6709","43","816","0.053","96","4.010","5.375","62.125","5.375","48.125","1.875","1.5801916","5.500","54.875","0.001","118657.000","63283.000","2020-06-20 17:08:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","263","528","15","250","247","11","3","9197","250","806","0.310","126","1.960","83.333","176.000","83.333","82.333","5.000","1.1194047","3.667","87.667","0.000","446666.000","89333.000","2020-06-20 17:08:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","4156","7234","308","2770","3340","650","161","50265","2770","3072","0.902","503","6.640","17.205","44.932","17.205","20.745","1.913","6.7958886","4.037","25.814","0.003","28150.000","14715.000","2020-06-20 17:08:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","16","27","0","11","16","0","0","1046","11","4","2.750","0","","","","","","","0.0000000","","","0.000","","","2020-06-20 17:08:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","749","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-06-20 17:08:00"
