"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","373","2204","84","1747","342","23","7","9447","1747","64","27.297","0","","249.571","314.857","249.571","48.857","12.000","106.3022020","3.286","53.286","0.001","11289.000","941.000","2020-06-22 17:12:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","1867","3009","14","1128","1751","96","18","71085","1128","3851","0.293","381","4.596","62.667","167.167","62.667","97.278","0.778","0.2096458","5.333","103.722","0.000","370996.000","476995.000","2020-06-22 17:12:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","68","70","0","2","66","2","0","1798","2","130","0.015","2","33.000","","","","","","0.0000000","","","0.000","","","2020-06-22 17:12:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","6","23","0","17","5","0","0","1090","17","46","0.370","3","1.667","","","","","","0.0000000","","","0.000","","","2020-06-22 17:12:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","11210","16229","682","4337","9940","1059","179","17223","4337","2922","1.484","326","30.491","24.229","90.665","24.229","55.531","3.810","25.0539284","5.916","62.626","0.010","15207.000","3991.000","2020-06-22 17:12:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","11380","21541","490","9671","9868","1339","145","181174","9671","5159","1.875","743","13.281","66.697","148.559","66.697","68.055","3.379","6.3275161","9.234","78.483","0.001","53407.000","15804.000","2020-06-22 17:12:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","3828","7067","269","2970","3370","372","79","3717","2970","1679","1.769","148","22.770","37.595","89.456","37.595","42.658","3.405","12.3339276","4.709","48.456","0.021","27607.000","8108.000","2020-06-22 17:12:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","100","307","11","196","79","15","1","12450","196","635","0.309","48","1.646","196.000","307.000","196.000","79.000","11.000","0.8851473","15.000","100.000","0.000","1242731.000","112976.000","2020-06-22 17:12:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","84","231","7","140","71","11","1","7335","140","835","0.168","85","0.835","140.000","231.000","140.000","71.000","7.000","0.6873169","11.000","84.000","0.000","1018453.000","145493.000","2020-06-22 17:12:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","7","30","1","22","6","0","0","1799","22","250","0.088","12","0.500","","","","","","0.2435929","","","0.000","","410521.000","2020-06-22 17:12:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","22","57","0","35","22","0","0","3006","35","219","0.160","16","1.375","","","","","","0.0000000","","","0.000","","","2020-06-22 17:12:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","141","258","10","107","105","30","6","4407","107","644","0.166","52","2.019","17.833","43.000","17.833","17.500","1.667","0.6702696","5.000","23.500","0.001","248656.000","149194.000","2020-06-22 17:12:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","521","730","21","188","492","26","2","8236","188","1210","0.155","202","2.436","94.000","365.000","94.000","246.000","10.500","1.6211372","13.000","260.500","0.000","647694.000","61685.000","2020-06-22 17:12:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","728","1010","31","251","630","83","14","4658","251","256","0.980","12","52.500","17.929","72.143","17.929","45.000","2.214","5.6905376","5.929","52.000","0.003","38912.000","17573.000","2020-06-22 17:12:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","319","458","24","115","244","52","19","10028","115","1120","0.103","137","1.781","6.053","24.105","6.053","12.842","1.263","1.3122305","2.737","16.789","0.002","96260.000","76206.000","2020-06-22 17:12:00"
"25","Cundinamarca","11001","Bogota D C.","4.65017303","-74.107359","1051","2036","47","938","898","136","13","21943","938","1158","0.810","109","8.239","72.154","156.615","72.154","69.077","3.615","1.4492758","10.462","80.846","0.001","249461.000","69000.000","2020-06-22 17:12:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","11","14","1","2","11","0","0","969","2","15","0.133","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-06-22 17:12:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","10","10","0","0","9","1","0","3190","0","39","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-22 17:12:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","62","310","9","239","55","3","0","778","239","603","0.396","87","0.632","","","","","","0.8016946","","","0.000","","124736.000","2020-06-22 17:12:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","156","223","10","57","136","17","2","10962","57","512","0.111","48","2.833","28.500","111.500","28.500","68.000","5.000","1.0354990","8.500","78.000","0.000","482859.000","96572.000","2020-06-22 17:12:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","630","1298","86","582","494","117","17","609","582","1145","0.508","65","7.600","34.235","76.353","34.235","29.059","5.059","6.0265195","6.882","37.059","0.028","83943.000","16593.000","2020-06-22 17:12:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","136","1105","13","956","124","10","1","14300","956","874","1.094","45","2.756","956.000","1105.000","956.000","124.000","13.000","1.2224318","10.000","136.000","0.000","1063454.000","81804.000","2020-06-22 17:12:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1392","2682","89","1201","1198","168","20","12799","1201","980","1.226","82","14.610","60.050","134.100","60.050","59.900","4.450","5.4682110","8.400","69.600","0.002","81379.000","18288.000","2020-06-22 17:12:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","115","248","15","118","103","9","1","11103","118","763","0.155","83","1.241","118.000","248.000","118.000","103.000","15.000","0.9257442","9.000","115.000","0.000","1620318.000","108021.000","2020-06-22 17:12:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","4","17","4","9","0","4","0","639","9","193","0.047","6","0.000","","","","","","1.1138121","","","0.000","","89782.000","2020-06-22 17:12:00"
