"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","1331","1450","51","68","1281","45","4","5190","49","64","0.703","0","","0.034","0.883","0.031","0.003","0.035","0.6454062","0.047","0.918","0.279","54.000","1549.000","2020-05-24 16:44:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","335","720","6","379","324","5","6","32225","11","3851","0.001","381","0.016","0.015","0.450","0.007","0.008","0.008","0.0008985","0.526","0.465","0.022","9275.000","1112988.000","2020-05-24 16:44:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","1","1","0","0","1","0","0","935","0","130","0.000","2","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","0.001","294206.000","","2020-05-24 16:44:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","8","14","0","6","8","0","0","433","0","46","0.000","3","0.000","0.000","0.571","0.000","0.000","0.000","0.0000000","0.429","0.571","0.032","4549.000","","2020-05-24 16:44:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","2459","2774","70","245","2303","123","30","15794","153","2922","0.042","326","0.092","0.055","0.830","0.044","0.011","0.025","0.0257152","0.088","0.886","0.176","981.000","38888.000","2020-05-24 16:44:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","5115","7211","207","1889","4596","470","42","77511","512","5159","0.091","743","0.057","0.071","0.637","0.065","0.006","0.029","0.0267305","0.262","0.709","0.093","1074.000","37410.000","2020-05-24 16:44:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","1859","2267","105","303","1643","182","33","12945","215","1679","0.108","148","0.223","0.095","0.725","0.080","0.015","0.046","0.0481436","0.134","0.820","0.175","962.000","20771.000","2020-05-24 16:44:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","100","159","5","54","82","9","6","5267","15","635","0.014","48","0.125","0.094","0.516","0.057","0.038","0.031","0.0040234","0.340","0.629","0.030","7816.000","248546.000","2020-05-24 16:44:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","49","128","5","74","45","3","1","4063","4","835","0.004","85","0.012","0.031","0.352","0.023","0.008","0.039","0.0049094","0.578","0.383","0.032","7957.000","203691.000","2020-05-24 16:44:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","14","21","1","6","13","1","0","876","1","250","0.004","12","0.000","0.048","0.619","0.048","0.000","0.048","0.0024359","0.286","0.667","0.024","19549.000","410521.000","2020-05-24 16:44:00"
