"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","689","1019","72","258","500","141","42","12398","258","1120","0.230","137","3.650","6.143","24.262","6.143","11.905","1.714","3.9366914","3.357","16.405","0.003","43546.000","25402.000","2020-07-04 17:10:00"
"25","Cundinamarca","11001","Bogota D C.","4.65017303","-74.107359","1572","3183","63","1548","1347","197","18","33331","1548","1158","1.337","109","12.358","86.000","176.833","86.000","74.833","3.500","1.9426463","10.944","87.333","0.001","180167.000","51476.000","2020-07-04 17:10:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","11","14","1","2","11","0","0","1049","2","15","0.133","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-07-04 17:10:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","32","39","0","7","31","1","0","5430","7","39","0.179","0","","","","","","","0.0000000","","","0.000","","","2020-07-04 17:10:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","107","374","11","256","98","5","0","913","256","603","0.425","87","1.126","","","","","","0.9798490","","","0.000","","102057.000","2020-07-04 17:10:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","450","596","24","122","403","37","8","14348","122","512","0.238","48","8.396","15.250","74.500","15.250","50.375","3.000","2.4851975","4.625","56.250","0.001","120715.000","40238.000","2020-07-04 17:10:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","1106","2081","148","827","943","134","21","897","827","1145","0.722","65","14.508","39.381","99.095","39.381","44.905","7.048","10.3712196","6.381","52.667","0.023","67954.000","9642.000","2020-07-04 17:10:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","324","1333","15","994","299","17","6","19679","994","874","1.137","45","6.644","165.667","222.167","165.667","49.833","2.500","1.4104982","2.833","54.000","0.000","177242.000","70897.000","2020-07-04 17:10:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1430","3740","116","2194","1214","179","29","19061","2194","980","2.239","82","14.805","75.655","128.966","75.655","41.862","4.000","7.1271064","6.172","49.310","0.002","56124.000","14031.000","2020-07-04 17:10:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","172","370","21","177","152","15","4","13984","177","763","0.232","83","1.831","44.250","92.500","44.250","38.000","5.250","1.2960419","3.750","43.000","0.000","405080.000","77158.000","2020-07-04 17:10:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","19","35","7","9","9","8","2","863","9","193","0.047","6","1.500","4.500","17.500","4.500","4.500","3.500","1.9491712","4.000","9.500","0.002","179564.000","51304.000","2020-07-04 17:10:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","53","177","5","119","52","0","0","4095","119","481","0.247","28","1.857","","","","","","0.9002504","","","0.000","","111080.000","2020-07-04 17:10:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","286","611","15","310","258","20","7","13221","310","710","0.437","64","4.031","44.286","87.286","44.286","36.857","2.143","1.5607848","2.857","40.857","0.001","137294.000","64070.000","2020-07-04 17:10:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","699","945","19","227","634","61","3","24260","227","1624","0.140","171","3.708","75.667","315.000","75.667","211.333","6.333","0.8330016","20.333","233.000","0.000","760303.000","120048.000","2020-07-04 17:10:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","1425","1683","93","165","1177","226","18","11474","165","816","0.202","96","12.260","9.167","93.500","9.167","65.389","5.167","9.7971877","12.556","79.167","0.002","52736.000","10207.000","2020-07-04 17:10:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","720","1103","24","359","683","30","3","13293","359","806","0.445","126","5.421","119.667","367.667","119.667","227.667","8.000","1.7910474","10.000","240.000","0.000","446666.000","55833.000","2020-07-04 17:10:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","6118","11677","444","5115","5107","798","194","70981","5115","3072","1.665","503","10.153","26.366","60.191","26.366","26.325","2.289","9.7966705","4.113","31.536","0.003","23362.000","10208.000","2020-07-04 17:10:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","9","28","1","18","9","0","0","1192","18","4","4.500","0","","","","","","","2.2365361","","","0.000","","44712.000","2020-07-04 17:10:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","783","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-07-04 17:10:00"
