"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","988","1980","70","922","934","49","4","7367","922","64","14.406","0","","230.500","495.000","230.500","233.500","17.500","88.5851683","12.250","247.000","0.001","19755.000","1129.000","2020-06-06 17:27:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","875","1451","6","570","847","19","8","47196","570","3851","0.148","381","2.223","71.250","181.375","71.250","105.875","0.750","0.0898482","2.375","109.375","0.000","834741.000","1112988.000","2020-06-06 17:27:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","1","2","0","1","0","1","0","1337","1","130","0.008","2","0.000","","","","","","0.0000000","","","0.000","","","2020-06-06 17:27:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","2","17","0","15","2","0","0","603","15","46","0.326","3","0.667","","","","","","0.0000000","","","0.000","","","2020-06-06 17:27:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","4274","6184","194","1716","3943","260","65","28612","1716","2922","0.587","326","12.095","26.400","95.138","26.400","60.662","2.985","7.1267773","4.000","65.754","0.002","41879.000","14032.000","2020-06-06 17:27:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","7119","12531","303","5109","6387","599","116","117214","5109","5159","0.990","743","8.596","44.043","108.026","44.043","55.060","2.612","3.9127293","5.164","61.371","0.001","66758.000","25558.000","2020-06-06 17:27:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","2694","3969","171","1104","2424","226","39","25344","1104","1679","0.658","148","16.378","28.308","101.769","28.308","62.154","4.385","7.8405264","5.795","69.077","0.002","55922.000","12754.000","2020-06-06 17:27:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","86","223","9","128","77","4","0","8972","128","635","0.202","48","1.604","","","","","","0.7242114","","","0.000","","138081.000","2020-06-06 17:27:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","50","173","6","117","44","4","1","5165","117","835","0.140","85","0.518","117.000","173.000","117.000","44.000","6.000","0.5891288","4.000","50.000","0.000","1018453.000","169742.000","2020-06-06 17:27:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","3","24","1","20","3","0","0","1045","20","250","0.080","12","0.250","","","","","","0.2435929","","","0.000","","410521.000","2020-06-06 17:27:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","8","37","0","29","7","0","0","2003","29","219","0.132","16","0.438","","","","","","0.0000000","","","0.000","","","2020-06-06 17:27:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","78","144","5","61","66","11","1","3137","61","644","0.095","52","1.269","61.000","144.000","61.000","66.000","5.000","0.3351348","11.000","78.000","0.000","1491937.000","298387.000","2020-06-06 17:27:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","348","425","11","66","343","4","0","4756","66","1210","0.055","202","1.698","","","","","","0.8491671","","","0.000","","117762.000","2020-06-06 17:27:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","319","396","9","68","292","20","6","2532","68","256","0.266","12","24.333","11.333","66.000","11.333","48.667","1.500","1.6520915","3.333","53.167","0.002","90794.000","60529.000","2020-06-06 17:27:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","135","210","10","65","109","17","9","6411","65","1120","0.058","137","0.796","7.222","23.333","7.222","12.111","1.111","0.5467627","1.889","15.000","0.001","203216.000","182895.000","2020-06-06 17:27:00"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","812","1177","29","336","734","62","12","12837","336","1158","0.290","109","6.734","28.000","98.083","28.000","61.167","2.417","0.8942340","5.167","67.667","0.001","270250.000","111828.000","2020-06-06 17:27:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","6","6","0","0","6","0","0","762","0","15","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-06 17:27:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","27","253","9","217","22","1","0","367","217","603","0.360","87","0.253","","","","","","0.8016946","","","0.000","","124736.000","2020-06-06 17:27:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","61","107","4","42","54","6","0","8133","42","512","0.082","48","1.125","","","","","","0.4141996","","","0.000","","241430.000","2020-06-06 17:27:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","351","750","46","353","307","40","2","9581","353","1145","0.308","65","4.723","176.500","375.000","176.500","153.500","23.000","3.2234872","20.000","175.500","0.000","713513.000","31022.000","2020-06-06 17:27:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","52","984","10","922","41","8","2","9589","922","874","1.055","45","0.911","461.000","492.000","461.000","20.500","5.000","0.9403322","4.000","26.000","0.000","531727.000","106345.000","2020-06-06 17:27:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1100","1551","61","390","981","107","9","6308","390","980","0.398","82","11.963","43.333","172.333","43.333","109.000","6.778","3.7478749","11.889","122.222","0.001","180843.000","26682.000","2020-06-06 17:27:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","17","133","13","103","15","1","0","7328","103","763","0.135","83","0.181","","","","","","0.8023116","","","0.000","","124640.000","2020-06-06 17:27:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","6","11","2","3","3","1","2","519","3","193","0.016","6","0.500","1.500","5.500","1.500","1.500","1.000","0.5569061","0.500","3.000","0.004","179564.000","179564.000","2020-06-06 17:27:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","26","121","3","92","22","1","2","2545","92","481","0.191","28","0.786","46.000","60.500","46.000","11.000","1.500","0.5401503","0.500","13.000","0.001","277701.000","185134.000","2020-06-06 17:27:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","34","274","10","230","31","0","3","6750","230","710","0.324","64","0.484","76.667","91.333","76.667","10.333","3.333","1.0405232","0.000","11.333","0.000","320352.000","96106.000","2020-06-06 17:27:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","96","150","4","50","93","2","1","10750","50","1624","0.031","171","0.544","50.000","150.000","50.000","93.000","4.000","0.1753688","2.000","96.000","0.000","2280908.000","570227.000","2020-06-06 17:27:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","90","97","2","5","84","3","3","2830","5","816","0.006","96","0.875","1.667","32.333","1.667","28.000","0.667","0.2106922","1.000","30.000","0.001","316417.000","474626.000","2020-06-06 17:27:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","109","280","8","163","98","5","4","5972","163","806","0.202","126","0.778","40.750","70.000","40.750","24.500","2.000","0.5970158","1.250","27.250","0.001","335000.000","167500.000","2020-06-06 17:27:00"
