"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","273","2328","89","1966","256","9","7","10880","1966","64","30.719","0","","280.857","332.571","280.857","36.571","12.714","112.6297140","1.286","39.000","0.001","11289.000","888.000","2020-07-03 16:34:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","3143","5263","37","2083","2871","233","34","93906","2083","3851","0.541","381","7.535","61.265","154.794","61.265","84.441","1.088","0.5540639","6.853","92.441","0.000","196410.000","180485.000","2020-07-03 16:34:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","75","82","0","7","72","3","0","2538","7","130","0.054","2","36.000","","","","","","0.0000000","","","0.000","","","2020-07-03 16:34:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","7","28","0","21","6","0","0","1427","21","46","0.457","3","2.000","","","","","","0.0000000","","","0.000","","","2020-07-03 16:34:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","15731","25788","1338","8719","14237","1217","206","24567","8719","2922","2.984","326","43.672","42.325","125.184","42.325","69.112","6.495","49.1527217","5.908","76.364","0.008","13214.000","2034.000","2020-07-03 16:34:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","19885","34131","762","13484","17909","1791","141","247977","13484","5159","2.614","743","24.104","95.631","242.064","95.631","127.014","5.404","9.8399332","12.702","141.028","0.001","54922.000","10163.000","2020-07-03 16:34:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","4642","9854","394","4818","4287","273","61","5158","4818","1679","2.870","148","28.966","78.984","161.541","78.984","70.279","6.459","18.0653065","4.475","76.098","0.012","35754.000","5535.000","2020-07-03 16:34:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","162","409","12","235","131","23","3","14950","235","635","0.370","48","2.729","78.333","136.333","78.333","43.667","4.000","0.9656152","7.667","54.000","0.000","414244.000","103561.000","2020-07-03 16:34:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","77","267","7","183","66","9","1","9449","183","835","0.219","85","0.776","183.000","267.000","183.000","66.000","7.000","0.6873169","9.000","77.000","0.000","1018453.000","145493.000","2020-07-03 16:34:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","20","43","1","22","16","3","0","2119","22","250","0.088","12","1.333","","","","","","0.2435929","","","0.000","","410521.000","2020-07-03 16:34:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","37","85","0","48","35","1","1","4192","48","219","0.219","16","2.188","48.000","85.000","48.000","35.000","0.000","0.0000000","1.000","37.000","0.000","435195.000","","2020-07-03 16:34:00"
