"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","291","2241","88","1862","274","10","6","9832","1862","64","29.094","0","","310.333","373.500","310.333","45.667","14.667","111.3642116","1.667","48.500","0.001","13170.000","898.000","2020-06-26 17:13:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","2220","3647","22","1405","2060","138","20","75979","1405","3851","0.365","381","5.407","70.250","182.350","70.250","103.000","1.100","0.3294434","6.900","111.000","0.000","333897.000","303542.000","2020-06-26 17:13:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","73","76","0","3","71","2","0","2052","3","130","0.023","2","35.500","","","","","","0.0000000","","","0.000","","","2020-06-26 17:13:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","7","24","0","17","6","0","0","1184","17","46","0.370","3","2.000","","","","","","0.0000000","","","0.000","","","2020-06-26 17:13:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","13432","20246","918","5896","11963","1231","194","19688","5896","2922","2.018","326","36.696","30.392","104.361","30.392","61.665","4.732","33.7236162","6.345","69.237","0.010","14032.000","2965.000","2020-06-26 17:13:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","13969","25540","572","10999","12195","1603","141","194982","10999","5159","2.132","743","16.413","78.007","181.135","78.007","86.489","4.057","7.3864066","11.369","99.071","0.001","54922.000","13538.000","2020-06-26 17:13:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","4069","8138","310","3759","3645","348","67","4005","3759","1679","2.239","148","24.628","56.104","121.463","56.104","54.403","4.627","14.2138199","5.194","60.731","0.017","32552.000","7035.000","2020-06-26 17:13:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","126","340","11","203","100","19","2","13081","203","635","0.320","48","2.083","101.500","170.000","101.500","50.000","5.500","0.8851473","9.500","63.000","0.000","621366.000","112976.000","2020-06-26 17:13:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","82","243","7","154","74","6","1","7919","154","835","0.184","85","0.871","154.000","243.000","154.000","74.000","7.000","0.6873169","6.000","82.000","0.000","1018453.000","145493.000","2020-06-26 17:13:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","3","26","1","22","2","0","0","1847","22","250","0.088","12","0.167","","","","","","0.2435929","","","0.000","","410521.000","2020-06-26 17:13:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","29","64","0","35","28","0","1","3399","35","219","0.160","16","1.750","35.000","64.000","35.000","28.000","0.000","0.0000000","0.000","29.000","0.000","435195.000","","2020-06-26 17:13:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","174","321","13","134","131","35","8","4841","134","644","0.208","52","2.519","16.750","40.125","16.750","16.375","1.625","0.8713505","4.375","21.750","0.002","186492.000","114764.000","2020-06-26 17:13:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","477","813","21","315","442","32","2","8822","315","1210","0.260","202","2.188","157.500","406.500","157.500","221.000","10.500","1.6211372","16.000","238.500","0.000","647694.000","61685.000","2020-06-26 17:13:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","921","1321","35","365","798","105","17","5589","365","256","1.426","12","66.500","21.471","77.706","21.471","46.941","2.059","6.4248005","6.176","54.176","0.003","32045.000","15565.000","2020-06-26 17:13:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","339","548","33","176","254","59","22","10573","176","1120","0.157","137","1.854","8.000","24.909","8.000","11.545","1.500","1.8043169","2.682","15.409","0.002","83134.000","55423.000","2020-06-26 17:13:00"
"25","Cundinamarca","11001","Bogota D C.","4.65017303","-74.107359","1149","2380","53","1178","962","167","15","23907","1178","1158","1.017","109","8.826","78.533","158.667","78.533","64.133","3.533","1.6342897","11.133","76.600","0.001","216200.000","61189.000","2020-06-26 17:13:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","11","14","1","2","11","0","0","970","2","15","0.133","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-06-26 17:13:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","34","37","0","3","33","1","0","3679","3","39","0.077","0","","","","","","","0.0000000","","","0.000","","","2020-06-26 17:13:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","69","321","9","243","62","3","0","823","243","603","0.403","87","0.713","","","","","","0.8016946","","","0.000","","124736.000","2020-06-26 17:13:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","195","273","13","65","171","21","2","11344","65","512","0.127","48","3.563","32.500","136.500","32.500","85.500","6.500","1.3461487","10.500","97.500","0.000","482859.000","74286.000","2020-06-26 17:13:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","785","1545","102","658","635","131","17","642","658","1145","0.575","65","9.769","38.706","90.882","38.706","37.353","6.000","7.1477324","7.706","46.176","0.026","83943.000","13990.000","2020-06-26 17:13:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","212","1181","13","956","192","18","1","15629","956","874","1.094","45","4.267","956.000","1181.000","956.000","192.000","13.000","1.2224318","18.000","212.000","0.000","1063454.000","81804.000","2020-06-26 17:13:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1270","2976","101","1605","1053","191","19","13995","1605","980","1.638","82","12.841","84.474","156.632","84.474","55.421","5.316","6.2054978","10.053","66.842","0.001","85663.000","16115.000","2020-06-26 17:13:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","122","288","19","147","107","13","1","11845","147","763","0.193","83","1.289","147.000","288.000","147.000","107.000","19.000","1.1726093","13.000","122.000","0.000","1620318.000","85280.000","2020-06-26 17:13:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","5","20","6","9","3","2","0","679","9","193","0.047","6","0.500","","","","","","1.6707182","","","0.000","","59855.000","2020-06-26 17:13:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","42","160","4","114","40","0","1","3536","114","481","0.237","28","1.429","114.000","160.000","114.000","40.000","4.000","0.7202004","0.000","42.000","0.000","555401.000","138850.000","2020-06-26 17:13:00"
