"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","866","975","8","101","857","6","2","8446","8","874","0.007","45","0.044","0.008","0.879","0.006","0.002","0.008","0.0075227","0.104","0.888","0.115","1091.000","132932.000","2020-05-30 17:28:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","848","1006","42","116","750","90","6","4855","96","980","0.092","82","0.073","0.095","0.746","0.089","0.006","0.042","0.0258050","0.115","0.843","0.207","1618.000","38752.000","2020-05-30 17:28:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","31","128","12","85","26","4","1","6245","5","763","0.005","83","0.012","0.039","0.203","0.031","0.008","0.094","0.0074060","0.664","0.242","0.020","12659.000","135027.000","2020-05-30 17:28:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","7","9","1","1","4","1","2","410","3","193","0.005","6","0.333","0.333","0.444","0.111","0.222","0.111","0.0027845","0.111","0.778","0.022","39903.000","359127.000","2020-05-30 17:28:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","31","107","3","73","29","1","1","2291","2","481","0.002","28","0.036","0.019","0.271","0.009","0.009","0.028","0.0054015","0.682","0.290","0.047","5191.000","185134.000","2020-05-30 17:28:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","37","253","8","208","35","0","2","6037","2","710","0.000","64","0.031","0.008","0.138","0.000","0.008","0.032","0.0083242","0.822","0.146","0.042","3799.000","120132.000","2020-05-30 17:28:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","16","58","3","39","16","0","0","8204","0","1624","0.000","171","0.000","0.000","0.276","0.000","0.000","0.052","0.0013153","0.672","0.276","0.007","39326.000","760303.000","2020-05-30 17:28:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","16","19","0","3","15","1","0","1972","1","816","0.001","96","0.000","0.053","0.789","0.053","0.000","0.000","0.0000000","0.158","0.842","0.010","49961.000","","2020-05-30 17:28:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","112","248","7","129","107","2","3","5398","5","806","0.002","126","0.024","0.020","0.431","0.008","0.012","0.028","0.0052239","0.520","0.452","0.046","5403.000","191428.000","2020-05-30 17:28:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","2314","3365","153","898","1952","306","56","29089","362","3072","0.100","503","0.111","0.108","0.580","0.091","0.017","0.045","0.0337588","0.267","0.688","0.116","1347.000","29622.000","2020-05-30 17:28:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","11","11","0","0","11","0","0","636","0","4","0.000","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","0.017","4065.000","","2020-05-30 17:28:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","1","1","0","0","1","0","0","165","0","26","0.000","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","0.006","112958.000","","2020-05-30 17:28:00"
