"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","481","589","16","92","465","13","2","6944","92","1210","0.076","202","2.302","46.000","294.500","46.000","232.500","8.000","1.2351521","6.500","240.500","0.000","647694.000","80962.000","2020-06-17 16:56:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","651","841","23","167","566","69","15","4246","167","256","0.652","12","47.167","11.133","56.067","11.133","37.733","1.533","4.2220117","4.600","43.400","0.004","36318.000","23685.000","2020-06-17 16:56:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","206","311","17","88","163","32","11","9015","88","1120","0.079","137","1.190","8.000","28.273","8.000","14.818","1.545","0.9294966","2.909","18.727","0.001","166268.000","107585.000","2020-06-17 16:56:00"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","1183","1787","42","562","1046","123","10","18025","562","1158","0.485","109","9.596","56.200","178.700","56.200","104.600","4.200","1.2950975","12.300","118.300","0.001","324300.000","77214.000","2020-06-17 16:56:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","4","7","1","2","4","0","0","942","2","15","0.133","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-06-17 16:56:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","7","7","0","0","6","1","0","2629","0","39","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-17 16:56:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","38","282","9","235","32","2","0","712","235","603","0.390","87","0.368","","","","","","0.8016946","","","0.000","","124736.000","2020-06-17 16:56:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","100","158","7","51","86","13","0","9891","51","512","0.100","48","1.792","","","","","","0.7248493","","","0.000","","137960.000","2020-06-17 16:56:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","472","1027","65","490","375","87","9","551","490","1145","0.428","65","5.769","54.444","114.111","54.444","41.667","7.222","4.5549275","9.667","52.444","0.016","158558.000","21954.000","2020-06-17 16:56:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","79","1032","11","942","67","9","2","12751","942","874","1.078","45","1.489","471.000","516.000","471.000","33.500","5.500","1.0343654","4.500","39.500","0.000","531727.000","96678.000","2020-06-17 16:56:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1382","2222","80","760","1217","141","20","10141","760","980","0.776","82","14.841","38.000","111.100","38.000","60.850","4.000","4.9152458","7.050","69.100","0.002","81379.000","20345.000","2020-06-17 16:56:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","40","164","13","111","34","2","2","9795","111","763","0.145","83","0.410","55.500","82.000","55.500","17.000","6.500","0.8023116","1.000","20.000","0.000","810159.000","124640.000","2020-06-17 16:56:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","5","16","3","8","2","3","0","599","8","193","0.041","6","0.333","","","","","","0.8353591","","","0.000","","119709.000","2020-06-17 16:56:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","25","131","4","102","23","0","1","3082","102","481","0.212","28","0.821","102.000","131.000","102.000","23.000","4.000","0.7202004","0.000","25.000","0.000","555401.000","138850.000","2020-06-17 16:56:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","83","333","11","239","77","2","4","9093","239","710","0.337","64","1.203","59.750","83.250","59.750","19.250","2.750","1.1445755","0.500","20.750","0.000","240264.000","87369.000","2020-06-17 16:56:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","225","295","10","60","209","15","1","16060","60","1624","0.037","171","1.222","60.000","295.000","60.000","209.000","10.000","0.4384219","15.000","225.000","0.000","2280908.000","228091.000","2020-06-17 16:56:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","268","300","11","21","238","24","5","5709","21","816","0.026","96","2.479","4.200","60.000","4.200","47.600","2.200","1.1588071","4.800","53.600","0.001","189850.000","86296.000","2020-06-17 16:56:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","230","472","15","227","190","33","5","8263","227","806","0.282","126","1.508","45.400","94.400","45.400","38.000","3.000","1.1194047","6.600","46.000","0.001","268000.000","89333.000","2020-06-17 16:56:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","3912","6516","279","2325","3192","578","137","47299","2325","3072","0.757","503","6.346","16.971","47.562","16.971","23.299","2.036","6.1560160","4.219","28.555","0.003","33081.000","16244.000","2020-06-17 16:56:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","16","27","0","11","16","0","0","979","11","4","2.750","0","","","","","","","0.0000000","","","0.000","","","2020-06-17 16:56:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","749","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-06-17 16:56:00"
