"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","607","2184","78","1499","575","23","8","9066","1499","64","23.422","0","","187.375","273.000","187.375","71.875","9.750","98.7091875","2.875","75.875","0.001","9878.000","1013.000","2020-06-18 18:02:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","1578","2498","11","909","1493","71","12","64910","909","3851","0.236","381","3.919","75.750","208.167","75.750","124.417","0.917","0.1647217","5.917","131.500","0.000","556494.000","607085.000","2020-06-18 18:02:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","49","51","0","2","47","2","0","1644","2","130","0.015","2","23.500","","","","","","0.0000000","","","0.000","","","2020-06-18 18:02:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","3","20","0","17","2","0","0","841","17","46","0.370","3","0.667","","","","","","0.0000000","","","0.000","","","2020-06-18 18:02:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","9393","13151","524","3234","8373","848","153","14859","3234","2922","1.107","326","25.684","21.137","85.954","21.137","54.725","3.425","19.2496459","5.542","61.392","0.010","17792.000","5195.000","2020-06-18 18:02:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","10125","18179","437","7617","8844","1105","150","157227","7617","5159","1.476","743","11.903","50.780","121.193","50.780","58.960","2.913","5.6431113","7.367","67.500","0.001","51626.000","17721.000","2020-06-18 18:02:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","3484","5842","236","2122","3103","320","54","3280","2122","1679","1.264","148","20.966","39.296","108.185","39.296","57.463","4.370","10.8208435","5.926","64.519","0.016","40388.000","9241.000","2020-06-18 18:02:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","69","265","11","185","52","11","1","11437","185","635","0.291","48","1.083","185.000","265.000","185.000","52.000","11.000","0.8851473","11.000","69.000","0.000","1242731.000","112976.000","2020-06-18 18:02:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","68","207","7","132","61","6","0","6892","132","835","0.158","85","0.718","","","","","","0.6873169","","","0.000","","145493.000","2020-06-18 18:02:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","7","29","1","21","6","0","0","1450","21","250","0.084","12","0.500","","","","","","0.2435929","","","0.000","","410521.000","2020-06-18 18:02:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","8","41","0","33","8","0","0","2679","33","219","0.151","16","0.500","","","","","","0.0000000","","","0.000","","","2020-06-18 18:02:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","127","215","9","79","104","21","2","3891","79","644","0.123","52","2.000","39.500","107.500","39.500","52.000","4.500","0.6032426","10.500","63.500","0.001","745969.000","165771.000","2020-06-18 18:02:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","489","612","16","107","469","16","3","7087","107","1210","0.088","202","2.322","35.667","204.000","35.667","156.333","5.333","1.2351521","5.333","163.000","0.000","431796.000","80962.000","2020-06-18 18:02:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","719","921","26","176","626","77","15","4442","176","256","0.688","12","52.167","11.733","61.400","11.733","41.733","1.733","4.7727089","5.133","47.933","0.003","36318.000","20952.000","2020-06-18 18:02:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","264","379","17","98","202","39","19","9254","98","1120","0.088","137","1.474","5.158","19.947","5.158","10.632","0.895","0.9294966","2.053","13.895","0.002","96260.000","107585.000","2020-06-18 18:02:00"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","1176","1854","43","635","1031","131","10","18684","635","1158","0.548","109","9.459","63.500","185.400","63.500","103.100","4.300","1.3259332","13.100","117.600","0.001","324300.000","75419.000","2020-06-18 18:02:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","4","7","1","2","4","0","0","942","2","15","0.133","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-06-18 18:02:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","7","7","0","0","6","1","0","2647","0","39","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-18 18:02:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","41","286","9","236","35","2","0","713","236","603","0.391","87","0.402","","","","","","0.8016946","","","0.000","","124736.000","2020-06-18 18:02:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","103","161","7","51","89","13","0","10032","51","512","0.100","48","1.854","","","","","","0.7248493","","","0.000","","137960.000","2020-06-18 18:02:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","538","1121","68","515","413","108","16","580","515","1145","0.450","65","6.354","32.188","70.063","32.188","25.813","4.250","4.7651549","6.750","33.625","0.028","89189.000","20986.000","2020-06-18 18:02:00"
