"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","918","1992","72","1002","865","48","4","7650","1002","64","15.656","0","","250.500","498.000","250.500","216.250","18.000","91.1161731","12.000","229.500","0.001","19755.000","1098.000","2020-06-07 17:36:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","936","1518","7","575","904","21","9","49475","575","3851","0.149","381","2.373","63.889","168.667","63.889","100.444","0.778","0.1048229","2.333","104.000","0.000","741992.000","953990.000","2020-06-07 17:36:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","1","2","0","1","0","1","0","1379","1","130","0.008","2","0.000","","","","","","0.0000000","","","0.000","","","2020-06-07 17:36:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","2","17","0","15","2","0","0","626","15","46","0.326","3","0.667","","","","","","0.0000000","","","0.000","","","2020-06-07 17:36:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","4390","6498","211","1897","4021","295","67","31922","1897","2922","0.649","326","12.334","28.313","96.985","28.313","60.015","3.149","7.7512887","4.403","65.522","0.002","40629.000","12901.000","2020-06-07 17:36:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","7165","12880","313","5402","6422","609","115","123065","5402","5159","1.047","743","8.643","46.974","112.000","46.974","55.843","2.722","4.0418623","5.296","62.304","0.001","67339.000","24741.000","2020-06-07 17:36:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","2730","4128","177","1221","2457","230","38","27461","1221","1679","0.727","148","16.601","32.132","108.632","32.132","64.658","4.658","8.1156326","6.053","71.842","0.001","57394.000","12322.000","2020-06-07 17:36:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","83","223","9","131","74","4","0","9514","131","635","0.206","48","1.542","","","","","","0.7242114","","","0.000","","138081.000","2020-06-07 17:36:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","51","175","7","117","47","3","0","5394","117","835","0.140","85","0.553","","","","","","0.6873169","","","0.000","","145493.000","2020-06-07 17:36:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","4","25","1","20","3","0","0","1067","20","250","0.080","12","0.250","","","","","","0.2435929","","","0.000","","410521.000","2020-06-07 17:36:00"
