"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","837","2066","73","1156","782","49","5","7890","1156","64","18.063","0","","231.200","413.200","231.200","156.400","14.600","92.3816755","9.800","167.400","0.001","15804.000","1082.000","2020-06-10 16:53:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","1086","1704","8","610","1045","29","10","54795","610","3851","0.158","381","2.743","61.000","170.400","61.000","104.500","0.800","0.1197976","2.900","108.600","0.000","667793.000","834741.000","2020-06-10 16:53:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","1","2","0","1","0","1","0","1460","1","130","0.008","2","0.000","","","","","","0.0000000","","","0.000","","","2020-06-10 16:53:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","2","17","0","15","2","0","0","648","15","46","0.326","3","0.667","","","","","","0.0000000","","","0.000","","","2020-06-10 16:53:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","4919","7502","294","2289","4466","359","86","10685","2289","2922","0.783","326","13.699","26.616","87.233","26.616","51.930","3.419","10.8003738","4.174","57.198","0.008","31653.000","9259.000","2020-06-10 16:53:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","7737","14132","335","6060","6865","713","136","129516","6060","5159","1.175","743","9.240","44.559","103.912","44.559","50.478","2.463","4.3259549","5.243","56.890","0.001","56941.000","23116.000","2020-06-10 16:53:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","2836","4484","196","1452","2557","230","41","2748","1452","1679","0.865","148","17.277","35.415","109.366","35.415","62.366","4.780","8.9868022","5.610","69.171","0.015","53195.000","11127.000","2020-06-10 16:53:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","86","231","9","136","76","5","0","10058","136","635","0.214","48","1.583","","","","","","0.7242114","","","0.000","","138081.000","2020-06-10 16:53:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","59","185","7","119","55","3","0","5703","119","835","0.143","85","0.647","","","","","","0.6873169","","","0.000","","145493.000","2020-06-10 16:53:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","3","25","1","21","2","0","0","1132","21","250","0.084","12","0.167","","","","","","0.2435929","","","0.000","","410521.000","2020-06-10 16:53:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","5","36","0","31","5","0","0","2166","31","219","0.142","16","0.313","","","","","","0.0000000","","","0.000","","","2020-06-10 16:53:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","90","163","7","66","78","10","2","3399","66","644","0.102","52","1.500","33.000","81.500","33.000","39.000","3.500","0.4691887","5.000","45.000","0.001","745969.000","213134.000","2020-06-10 16:53:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","414","496","11","71","404","5","4","5263","71","1210","0.059","202","2.000","17.750","124.000","17.750","101.000","2.750","0.8491671","1.250","103.500","0.001","323847.000","117762.000","2020-06-10 16:53:00"
