"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","1579","1847","61","207","1521","52","5","6612","57","64","0.813","0","","0.031","0.823","0.028","0.003","0.033","0.7719565","0.112","0.855","0.279","43.000","1295.000","2020-05-31 17:36:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","619","1103","6","478","597","15","7","42051","22","3851","0.004","381","0.018","0.020","0.541","0.014","0.006","0.005","0.0008985","0.433","0.561","0.026","6054.000","1112988.000","2020-05-31 17:36:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","0","1","0","1","0","0","0","1204","0","130","0.000","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","0.001","294206.000","","2020-05-31 17:36:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","6","17","0","11","6","0","0","575","0","46","0.000","3","0.000","0.000","0.353","0.000","0.000","0.000","0.0000000","0.647","0.353","0.030","3747.000","","2020-05-31 17:36:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","3188","3929","107","634","3028","125","32","21233","157","2922","0.043","326","0.098","0.040","0.771","0.032","0.008","0.027","0.0393075","0.161","0.811","0.185","693.000","25440.000","2020-05-31 17:36:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","6339","9989","254","3396","5733","530","67","101591","597","5159","0.103","743","0.090","0.060","0.574","0.053","0.007","0.025","0.0327998","0.340","0.635","0.098","775.000","30488.000","2020-05-31 17:36:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","2519","3192","148","525","2276","209","33","20381","242","1679","0.124","148","0.223","0.076","0.713","0.065","0.010","0.046","0.0678595","0.164","0.789","0.157","683.000","14736.000","2020-05-31 17:36:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","122","211","8","81","112","6","1","7734","7","635","0.009","48","0.021","0.033","0.531","0.028","0.005","0.038","0.0064374","0.384","0.578","0.027","5890.000","155341.000","2020-05-31 17:36:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","35","135","6","94","34","0","1","4821","1","835","0.000","85","0.012","0.007","0.252","0.000","0.007","0.044","0.0058913","0.696","0.259","0.028","7544.000","169742.000","2020-05-31 17:36:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","10","24","1","13","9","1","0","1000","1","250","0.004","12","0.000","0.042","0.375","0.042","0.000","0.042","0.0024359","0.542","0.417","0.024","17105.000","410521.000","2020-05-31 17:36:00"
