"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","209","2384","96","2079","192","9","7","11043","2079","64","32.484","0","","297.000","340.571","297.000","27.429","13.714","121.4882308","1.286","29.857","0.001","11289.000","823.000","2020-07-06 17:39:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","4042","6385","53","2290","3712","285","40","98370","2290","3851","0.595","381","9.743","57.250","159.625","57.250","92.800","1.325","0.7936591","7.125","101.050","0.000","166948.000","125999.000","2020-07-06 17:39:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","88","96","0","8","84","3","1","2677","8","130","0.062","2","42.000","8.000","96.000","8.000","84.000","0.000","0.0000000","3.000","88.000","0.000","294206.000","","2020-07-06 17:39:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","7","28","0","21","6","0","0","1428","21","46","0.457","3","2.000","","","","","","0.0000000","","","0.000","","","2020-07-06 17:39:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","16440","27920","1520","9960","14899","1266","197","25313","9960","2922","3.409","326","45.702","50.558","141.726","50.558","75.629","7.716","55.8386674","6.426","83.452","0.008","13818.000","1791.000","2020-07-06 17:39:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","21852","37641","859","14930","19688","1977","139","261021","14930","5159","2.894","743","26.498","107.410","270.799","107.410","141.640","6.180","11.0925231","14.223","157.209","0.001","55712.000","9015.000","2020-07-06 17:39:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","4805","10723","411","5507","4451","270","61","5505","5507","1679","3.280","148","30.074","90.279","175.787","90.279","72.967","6.738","18.8447741","4.426","78.770","0.011","35754.000","5307.000","2020-07-06 17:39:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","177","434","13","244","144","25","3","15485","244","635","0.384","48","3.000","81.333","144.667","81.333","48.000","4.333","1.0460832","8.333","59.000","0.000","414244.000","95595.000","2020-07-06 17:39:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","66","273","7","200","55","9","1","9602","200","835","0.240","85","0.647","200.000","273.000","200.000","55.000","7.000","0.6873169","9.000","66.000","0.000","1018453.000","145493.000","2020-07-06 17:39:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","37","60","1","22","29","7","0","2131","22","250","0.088","12","2.417","","","","","","0.2435929","","","0.000","","410521.000","2020-07-06 17:39:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","39","88","0","49","36","2","1","4600","49","219","0.224","16","2.250","49.000","88.000","49.000","36.000","0.000","0.0000000","2.000","39.000","0.000","435195.000","","2020-07-06 17:39:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","340","544","20","184","275","48","17","6196","184","644","0.286","52","5.288","10.824","32.000","10.824","16.176","1.176","1.3405392","2.824","20.000","0.003","87761.000","74597.000","2020-07-06 17:39:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","649","1321","31","641","563","79","5","11768","641","1210","0.530","202","2.787","128.200","264.200","128.200","112.600","6.200","2.3931072","15.800","129.800","0.000","259077.000","41787.000","2020-07-06 17:39:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","1216","1980","57","707","1042","142","29","8632","707","256","2.762","12","86.833","24.379","68.276","24.379","35.931","1.966","10.4632465","4.897","41.931","0.003","18785.000","9557.000","2020-07-06 17:39:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","735","1102","80","287","525","160","44","12657","287","1120","0.256","137","3.832","6.523","25.045","6.523","11.932","1.818","4.3741016","3.636","16.705","0.003","41567.000","22862.000","2020-07-06 17:39:00"
"25","Cundinamarca","11001","Bogota D C.","4.65017303","-74.107359","1550","3270","69","1651","1326","196","18","34446","1651","1158","1.426","109","12.165","91.722","181.667","91.722","73.667","3.833","2.1276602","10.889","86.111","0.001","180167.000","47000.000","2020-07-06 17:39:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","8","15","1","6","8","0","0","1051","6","15","0.400","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-07-06 17:39:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","31","39","0","8","30","1","0","5572","8","39","0.205","0","","","","","","","0.0000000","","","0.000","","","2020-07-06 17:39:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","101","385","11","273","91","5","1","913","273","603","0.453","87","1.046","273.000","385.000","273.000","91.000","11.000","0.9798490","5.000","101.000","0.001","1122622.000","102057.000","2020-07-06 17:39:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","504","661","28","129","451","41","10","14725","129","512","0.252","48","9.396","12.900","66.100","12.900","45.100","2.800","2.8993971","4.100","50.400","0.001","96572.000","34490.000","2020-07-06 17:39:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","1170","2182","153","859","999","141","22","898","859","1145","0.750","65","15.369","39.045","99.182","39.045","45.409","6.955","10.7215986","6.409","53.182","0.024","64865.000","9327.000","2020-07-06 17:39:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","337","1359","17","1005","314","16","5","20206","1005","874","1.150","45","6.978","201.000","271.800","201.000","62.800","3.400","1.5985647","3.200","67.400","0.000","212691.000","62556.000","2020-07-06 17:39:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1535","3977","122","2320","1306","191","30","19246","2320","980","2.367","82","15.927","77.333","132.567","77.333","43.533","4.067","7.4957498","6.367","51.167","0.002","54253.000","13341.000","2020-07-06 17:39:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","179","389","21","189","159","15","4","14026","189","763","0.248","83","1.916","47.250","97.250","47.250","39.750","5.250","1.2960419","3.750","44.750","0.000","405080.000","77158.000","2020-07-06 17:39:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","21","38","8","9","11","8","2","940","9","193","0.047","6","1.833","4.500","19.000","4.500","5.500","4.000","2.2276242","4.000","10.500","0.002","179564.000","44891.000","2020-07-06 17:39:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","42","177","5","130","41","0","0","4175","130","481","0.270","28","1.464","","","","","","0.9002504","","","0.000","","111080.000","2020-07-06 17:39:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","282","619","17","320","254","20","7","13267","320","710","0.451","64","3.969","45.714","88.429","45.714","36.286","2.429","1.7688894","2.857","40.286","0.001","137294.000","56533.000","2020-07-06 17:39:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","718","1006","20","268","659","54","4","24764","268","1624","0.165","171","3.854","67.000","251.500","67.000","164.750","5.000","0.8768438","13.500","179.500","0.000","570227.000","114045.000","2020-07-06 17:39:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","1563","1892","102","227","1302","239","18","11593","227","816","0.278","96","13.563","12.611","105.111","12.611","72.333","5.667","10.7453026","13.278","86.833","0.002","52736.000","9306.000","2020-07-06 17:39:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","749","1163","24","390","711","32","2","13626","390","806","0.484","126","5.643","195.000","581.500","195.000","355.500","12.000","1.7910474","16.000","374.500","0.000","669999.000","55833.000","2020-07-06 17:39:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","6202","12101","463","5436","5141","832","207","72101","5436","3072","1.770","503","10.221","26.261","58.459","26.261","24.836","2.237","10.2158974","4.019","29.961","0.003","21894.000","9789.000","2020-07-06 17:39:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","7","28","1","20","7","0","0","1192","20","4","5.000","0","","","","","","","2.2365361","","","0.000","","44712.000","2020-07-06 17:39:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","783","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-07-06 17:39:00"
