"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","1226","1312","45","41","1178","45","3","4002","48","64","0.703","0","","0.037","0.898","0.034","0.002","0.034","0.5694761","0.031","0.934","0.328","60.000","1756.000","2020-05-20 18:05:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","207","573","6","360","197","5","5","27690","10","3851","0.001","381","0.013","0.017","0.344","0.009","0.009","0.010","0.0008985","0.628","0.361","0.021","11654.000","1112988.000","2020-05-20 18:05:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","1","1","0","0","0","1","0","770","1","130","0.008","2","0.000","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","0.001","294206.000","","2020-05-20 18:05:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","16","21","0","5","16","0","0","363","0","46","0.000","3","0.000","0.000","0.762","0.000","0.000","0.000","0.0000000","0.238","0.762","0.058","3033.000","","2020-05-20 18:05:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","1841","2047","53","153","1718","98","22","13382","120","2922","0.034","326","0.067","0.059","0.839","0.048","0.011","0.026","0.0194701","0.075","0.899","0.153","1330.000","51361.000","2020-05-20 18:05:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","4390","6189","182","1617","3940","404","40","64831","444","5159","0.078","743","0.054","0.072","0.637","0.065","0.006","0.029","0.0235022","0.261","0.709","0.095","1251.000","42549.000","2020-05-20 18:05:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","1348","1665","85","232","1155","161","31","10377","192","1679","0.096","148","0.209","0.115","0.694","0.097","0.019","0.051","0.0389734","0.139","0.810","0.160","1310.000","25659.000","2020-05-20 18:05:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","83","126","5","38","69","6","6","3862","12","635","0.009","48","0.125","0.095","0.548","0.048","0.048","0.040","0.0040234","0.302","0.659","0.033","9863.000","248546.000","2020-05-20 18:05:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","53","126","5","68","47","5","1","3718","6","835","0.006","85","0.012","0.048","0.373","0.040","0.008","0.040","0.0049094","0.540","0.421","0.034","8083.000","203691.000","2020-05-20 18:05:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","17","21","1","3","16","1","0","747","1","250","0.004","12","0.000","0.048","0.762","0.048","0.000","0.048","0.0024359","0.143","0.810","0.028","19549.000","410521.000","2020-05-20 18:05:00"
