"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","131","2428","101","2196","112","10","7","11640","2196","64","34.313","0","","313.714","346.857","313.714","16.000","14.429","127.8157428","1.429","18.714","0.001","11289.000","782.000","2020-07-13 16:48:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","6535","9582","103","2944","5980","484","65","117268","2944","3851","0.764","381","15.696","45.292","147.415","45.292","92.000","1.585","1.5423941","7.446","100.538","0.001","102737.000","64834.000","2020-07-13 16:48:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","118","147","0","29","114","3","1","3329","29","130","0.223","2","57.000","29.000","147.000","29.000","114.000","0.000","0.0000000","3.000","118.000","0.000","294206.000","","2020-07-13 16:48:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","8","29","0","21","7","0","0","1856","21","46","0.457","3","2.333","","","","","","0.0000000","","","0.000","","","2020-07-13 16:48:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","17395","34585","1903","15287","15676","1421","206","29314","15287","2922","5.232","326","48.086","74.209","167.888","74.209","76.097","9.238","69.9085421","6.898","84.442","0.007","13214.000","1430.000","2020-07-13 16:48:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","31691","51281","1169","18421","28630","2832","150","326305","18421","5159","3.571","743","38.533","122.807","341.873","122.807","190.867","7.793","15.0956456","18.880","211.273","0.000","51626.000","6624.000","2020-07-13 16:48:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","4825","12346","453","7068","4422","315","60","7049","7068","1679","4.210","148","29.878","117.800","205.767","117.800","73.700","7.550","20.7705174","5.250","80.417","0.009","36350.000","4815.000","2020-07-13 16:48:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","198","499","16","285","158","33","2","16583","285","635","0.449","48","3.292","142.500","249.500","142.500","79.000","8.000","1.2874870","16.500","99.000","0.000","621366.000","77671.000","2020-07-13 16:48:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","70","302","7","225","56","12","1","10383","225","835","0.269","85","0.659","225.000","302.000","225.000","56.000","7.000","0.6873169","12.000","70.000","0.000","1018453.000","145493.000","2020-07-13 16:48:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","93","118","2","23","76","14","2","2422","23","250","0.092","12","6.333","11.500","59.000","11.500","38.000","1.000","0.4871858","7.000","46.500","0.001","205261.000","205261.000","2020-07-13 16:48:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","62","122","1","59","59","3","0","5073","59","219","0.269","16","3.688","","","","","","0.2297821","","","0.000","","435195.000","2020-07-13 16:48:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","514","774","28","232","416","76","20","7392","232","644","0.360","52","8.000","11.600","38.700","11.600","20.800","1.400","1.8767548","3.800","25.700","0.003","74597.000","53283.000","2020-07-13 16:48:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","650","1557","35","872","534","103","10","13673","872","1210","0.721","202","2.644","87.200","155.700","87.200","53.400","3.500","2.7018953","10.300","65.000","0.001","129539.000","37011.000","2020-07-13 16:48:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","1087","2207","72","1048","897","158","27","9784","1048","256","4.094","12","74.750","38.815","81.741","38.815","33.222","2.667","13.2167324","5.852","40.259","0.003","20176.000","7566.000","2020-07-13 16:48:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","1091","1657","187","379","762","263","55","14727","379","1120","0.338","137","5.562","6.891","30.127","6.891","13.855","3.400","10.2244625","4.782","19.836","0.004","33254.000","9780.000","2020-07-13 16:48:00"
"25","Cundinamarca","11001","Bogota D C.","4.65017303","-74.107359","2131","4310","97","2082","1814","284","21","41325","2082","1158","1.798","109","16.642","99.143","205.238","99.143","86.381","4.619","2.9910586","13.524","101.476","0.001","154429.000","33433.000","2020-07-13 16:48:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","2","14","1","11","2","0","0","1077","11","15","0.733","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-07-13 16:48:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","6","42","0","36","5","1","0","7089","36","39","0.923","0","","","","","","","0.0000000","","","0.000","","","2020-07-13 16:48:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","90","424","13","321","79","6","1","1066","321","603","0.532","87","0.908","321.000","424.000","321.000","79.000","13.000","1.1580033","6.000","90.000","0.001","1122622.000","86356.000","2020-07-13 16:48:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","683","937","54","200","618","53","9","17554","200","512","0.391","48","12.875","22.222","104.111","22.222","68.667","6.000","5.5916945","5.889","75.889","0.001","107302.000","17884.000","2020-07-13 16:48:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","1590","2900","204","1106","1365","195","20","1127","1106","1145","0.966","65","21.000","55.300","145.000","55.300","68.250","10.200","14.2954648","9.750","79.500","0.018","71351.000","6995.000","2020-07-13 16:48:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","501","1605","17","1087","469","24","5","23566","1087","874","1.244","45","10.422","217.400","321.000","217.400","93.800","3.400","1.5985647","4.800","100.200","0.000","212691.000","62556.000","2020-07-13 16:48:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1708","4580","143","2729","1407","263","30","22707","2729","980","2.785","82","17.159","90.967","152.667","90.967","46.900","4.767","8.7860019","8.767","56.933","0.001","54253.000","11382.000","2020-07-13 16:48:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","349","601","27","225","303","31","13","15440","225","763","0.295","83","3.651","17.308","46.231","17.308","23.308","2.077","1.6663396","2.385","26.846","0.001","124640.000","60012.000","2020-07-13 16:48:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","75","96","9","12","43","29","3","1378","12","193","0.062","6","7.167","4.000","32.000","4.000","14.333","3.000","2.5060772","9.667","25.000","0.002","119709.000","39903.000","2020-07-13 16:48:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","48","195","5","142","47","0","0","4579","142","481","0.295","28","1.679","","","","","","0.9002504","","","0.000","","111080.000","2020-07-13 16:48:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","335","750","21","394","312","13","9","14651","394","710","0.555","64","4.875","43.778","83.333","43.778","34.667","2.333","2.1850987","1.444","37.222","0.001","106784.000","45765.000","2020-07-13 16:48:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","944","1362","29","389","830","105","8","29446","389","1624","0.240","171","4.854","48.625","170.250","48.625","103.750","3.625","1.2714235","13.125","118.000","0.000","285114.000","78652.000","2020-07-13 16:48:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","1906","2583","161","516","1543","340","16","14239","516","816","0.632","96","16.073","32.250","161.438","32.250","96.438","10.063","16.9607228","21.250","119.125","0.001","59328.000","5896.000","2020-07-13 16:48:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","912","1489","27","550","863","39","6","16130","550","806","0.682","126","6.849","91.667","248.167","91.667","143.833","4.500","2.0149284","6.500","152.000","0.000","223333.000","49630.000","2020-07-13 16:48:00"
