"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","298","1293","15","980","276","16","4","18396","980","874","1.121","45","6.133","245.000","323.250","245.000","69.000","3.750","1.4104982","4.000","74.500","0.000","265864.000","70897.000","2020-07-02 16:45:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1291","3574","114","2169","1094","165","24","17474","2169","980","2.213","82","13.341","90.375","148.917","90.375","45.583","4.750","7.0042253","6.875","53.792","0.001","67816.000","14277.000","2020-07-02 16:45:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","161","347","20","166","142","13","5","13342","166","763","0.218","83","1.711","33.200","69.400","33.200","28.400","4.000","1.2343256","2.600","32.200","0.000","324064.000","81016.000","2020-07-02 16:45:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","14","29","6","9","5","6","3","753","9","193","0.047","6","0.833","3.000","9.667","3.000","1.667","2.000","1.6707182","2.000","4.667","0.004","119709.000","59855.000","2020-07-02 16:45:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","46","168","5","117","45","0","0","3872","117","481","0.243","28","1.607","","","","","","0.9002504","","","0.000","","111080.000","2020-07-02 16:45:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","258","563","15","290","235","17","6","12497","290","710","0.408","64","3.672","48.333","93.833","48.333","39.167","2.500","1.5607848","2.833","43.000","0.000","160176.000","64070.000","2020-07-02 16:45:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","587","812","14","211","533","51","2","22700","211","1624","0.130","171","3.117","105.500","406.000","105.500","266.500","7.000","0.6137906","25.500","293.500","0.000","1140454.000","162922.000","2020-07-02 16:45:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","1264","1490","79","147","1080","163","18","10343","147","816","0.180","96","11.250","8.167","82.778","8.167","60.000","4.389","8.3223422","9.056","70.222","0.002","52736.000","12016.000","2020-07-02 16:45:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","670","1042","19","353","630","33","4","12366","353","806","0.438","126","5.000","88.250","260.500","88.250","157.500","4.750","1.4179126","8.250","167.500","0.000","335000.000","70526.000","2020-07-02 16:45:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","5587","10904","425","4892","4674","713","183","65612","4892","3072","1.592","503","9.292","26.732","59.585","26.732","25.541","2.322","9.3774437","3.896","30.530","0.003","24766.000","10664.000","2020-07-02 16:45:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","10","28","1","17","10","0","0","1139","17","4","4.250","0","","","","","","","2.2365361","","","0.000","","44712.000","2020-07-02 16:45:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","783","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-07-02 16:45:00"
