"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","1598","1799","60","141","1540","52","5","6141","57","64","0.813","0","","0.032","0.856","0.029","0.003","0.033","0.7593014","0.078","0.888","0.293","44.000","1317.000","2020-05-29 17:27:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","569","1024","6","449","550","14","5","40161","19","3851","0.004","381","0.013","0.019","0.537","0.014","0.005","0.006","0.0008985","0.438","0.556","0.025","6521.000","1112988.000","2020-05-29 17:27:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","1","1","0","0","1","0","0","1141","0","130","0.000","2","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","0.001","294206.000","","2020-05-29 17:27:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","6","17","0","11","6","0","0","517","0","46","0.000","3","0.000","0.000","0.353","0.000","0.000","0.000","0.0000000","0.647","0.353","0.033","3747.000","","2020-05-29 17:27:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","2891","3424","82","451","2753","104","31","19515","135","2922","0.036","326","0.095","0.039","0.804","0.030","0.009","0.024","0.0301235","0.132","0.844","0.175","795.000","33197.000","2020-05-29 17:27:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","6005","9162","239","2918","5489","441","68","92958","509","5159","0.085","743","0.092","0.056","0.599","0.048","0.007","0.026","0.0308628","0.318","0.655","0.099","845.000","32401.000","2020-05-29 17:27:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","2276","2845","137","432","2052","190","33","17446","223","1679","0.113","148","0.223","0.078","0.721","0.067","0.012","0.048","0.0628159","0.152","0.800","0.163","767.000","15920.000","2020-05-29 17:27:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","112","190","7","71","100","8","1","6795","9","635","0.013","48","0.021","0.047","0.526","0.042","0.005","0.037","0.0056328","0.374","0.589","0.028","6541.000","177533.000","2020-05-29 17:27:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","42","135","6","87","41","0","1","4698","1","835","0.000","85","0.012","0.007","0.304","0.000","0.007","0.044","0.0058913","0.644","0.311","0.029","7544.000","169742.000","2020-05-29 17:27:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","16","24","1","7","15","1","0","947","1","250","0.004","12","0.000","0.042","0.625","0.042","0.000","0.042","0.0024359","0.292","0.667","0.025","17105.000","410521.000","2020-05-29 17:27:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","11","34","0","23","11","0","0","1399","0","219","0.000","16","0.000","0.000","0.324","0.000","0.000","0.000","0.0000000","0.676","0.324","0.024","12800.000","","2020-05-29 17:27:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","44","91","4","43","39","4","1","2762","5","644","0.006","52","0.019","0.055","0.429","0.044","0.011","0.044","0.0026811","0.473","0.484","0.033","16395.000","372984.000","2020-05-29 17:27:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","93","163","11","59","89","3","0","3607","3","1210","0.002","202","0.000","0.018","0.546","0.018","0.000","0.067","0.0084917","0.362","0.571","0.045","7947.000","117762.000","2020-05-29 17:27:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","174","196","4","18","154","18","1","1734","19","256","0.070","12","0.083","0.097","0.786","0.092","0.005","0.020","0.0073426","0.092","0.888","0.113","2779.000","136191.000","2020-05-29 17:27:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","77","110","6","27","66","8","3","5514","11","1120","0.007","137","0.022","0.100","0.600","0.073","0.027","0.055","0.0032806","0.245","0.700","0.020","16627.000","304825.000","2020-05-29 17:27:00"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","526","765","14","225","471","41","13","8749","54","1158","0.035","109","0.119","0.071","0.616","0.054","0.017","0.018","0.0043170","0.294","0.688","0.087","4239.000","231643.000","2020-05-29 17:27:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","6","6","0","0","6","0","0","585","0","15","0.000","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","0.010","8439.000","","2020-05-29 17:27:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","78","247","9","160","72","2","0","261","2","603","0.003","87","0.000","0.008","0.291","0.008","0.000","0.036","0.0080169","0.648","0.316","0.946","4545.000","124736.000","2020-05-29 17:27:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","36","57","3","18","32","2","1","6957","3","512","0.004","48","0.021","0.053","0.561","0.035","0.018","0.053","0.0031065","0.316","0.632","0.008","16942.000","321906.000","2020-05-29 17:27:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","358","568","37","173","328","27","2","7820","29","1145","0.024","65","0.031","0.051","0.577","0.048","0.004","0.065","0.0259280","0.305","0.630","0.073","2512.000","38568.000","2020-05-29 17:27:00"
