"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"91","Amazonas","13001","Leticia","-4.199836935","-69.94142671","739","2171","78","1354","675","53","10","8661","1354","64","21.156","0","","135.400","217.100","135.400","67.500","7.800","98.7091875","5.300","73.900","0.001","7902.000","1013.000","2020-06-16 17:23:00"
"5","Antioquia","5001","Medellin","5.610109776","-74.88681663","1453","2273","11","809","1382","60","9","62456","809","3851","0.210","381","3.627","89.889","252.556","89.889","153.556","1.222","0.1647217","6.667","161.444","0.000","741992.000","607085.000","2020-06-16 17:23:00"
"81","Arauca","17524","Arauca","7.077358544","-70.74635031","44","46","0","2","42","2","0","1603","2","130","0.015","2","21.000","","","","","","0.0000000","","","0.000","","","2020-06-16 17:23:00"
"88","Archipielago de San Andres Providencia y Santa Catalina","5308","San Andres","12.58301369","-81.69606298","3","20","0","17","2","1","0","841","17","46","0.370","3","0.667","","","","","","0.0000000","","","0.000","","","2020-06-16 17:23:00"
"8","Atlantico","8001","Barranquilla","10.97592682","-74.79525905","8134","11424","451","2839","7252","744","122","13339","2839","2922","0.972","326","22.245","23.270","93.639","23.270","59.443","3.697","16.5679204","6.098","66.672","0.009","22313.000","6036.000","2020-06-16 17:23:00"
"11","Bogota D.C.","11001","Bogota D.C.","4.65017303","-74.107359","9473","16839","413","6953","8335","961","151","148534","6953","5159","1.348","743","11.218","46.046","111.517","46.046","55.199","2.735","5.3331921","6.364","62.735","0.001","51284.000","18750.000","2020-06-16 17:23:00"
"13","Bolivar","13001","Cartagena de Indias","-4.199836935","-69.94142671","3455","5423","220","1748","3092","305","51","3151","1748","1679","1.041","148","20.892","34.275","106.333","34.275","60.627","4.314","10.0872270","5.980","67.745","0.016","42764.000","9914.000","2020-06-16 17:23:00"
"15","Boyaca","15001","Tunja","5.539953238","-73.35548873","82","256","9","165","64","12","1","11141","165","635","0.260","48","1.333","165.000","256.000","165.000","64.000","9.000","0.7242114","12.000","82.000","0.000","1242731.000","138081.000","2020-06-16 17:23:00"
"17","Caldas","5120","Manizales","7.836837561","-75.41436144","68","205","7","130","61","6","0","6684","130","835","0.156","85","0.718","","","","","","0.6873169","","","0.000","","145493.000","2020-06-16 17:23:00"
"18","Caqueta","13430","Florencia","9.313668722","-74.89151608","6","28","1","21","5","0","0","1400","21","250","0.084","12","0.417","","","","","","0.2435929","","","0.000","","410521.000","2020-06-16 17:23:00"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","5","38","0","33","5","0","0","2514","33","219","0.151","16","0.313","","","","","","0.0000000","","","0.000","","","2020-06-16 17:23:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","114","197","9","74","93","19","2","3755","74","644","0.115","52","1.788","37.000","98.500","37.000","46.500","4.500","0.6032426","9.500","57.000","0.001","745969.000","165771.000","2020-06-16 17:23:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","455","560","16","89","442","10","2","6684","89","1210","0.074","202","2.188","44.500","280.000","44.500","221.000","8.000","1.2351521","5.000","227.500","0.000","647694.000","80962.000","2020-06-16 17:23:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","629","823","21","173","545","69","14","4235","173","256","0.676","12","45.417","12.357","58.786","12.357","38.929","1.500","3.8548803","4.929","44.929","0.003","38912.000","25941.000","2020-06-16 17:23:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","202","303","17","84","161","30","11","8818","84","1120","0.075","137","1.175","7.636","27.545","7.636","14.636","1.545","0.9294966","2.727","18.364","0.001","166268.000","107585.000","2020-06-16 17:23:00"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","1190","1759","42","527","1056","121","9","17615","527","1158","0.455","109","9.688","58.556","195.444","58.556","117.333","4.667","1.2950975","13.444","132.222","0.001","360333.000","77214.000","2020-06-16 17:23:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","4","7","1","2","4","0","0","939","2","15","0.133","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-06-16 17:23:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","6","6","0","0","5","1","0","2534","0","39","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-16 17:23:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","36","281","9","236","30","2","0","594","236","603","0.391","87","0.345","","","","","","0.8016946","","","0.000","","124736.000","2020-06-16 17:23:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","90","148","7","51","78","11","0","9635","51","512","0.100","48","1.625","","","","","","0.7248493","","","0.000","","137960.000","2020-06-16 17:23:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","475","996","64","457","383","83","8","545","457","1145","0.399","65","5.892","57.125","124.500","57.125","47.875","8.000","4.4848517","10.375","59.375","0.015","178378.000","22297.000","2020-06-16 17:23:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","75","1027","11","941","63","9","2","12431","941","874","1.077","45","1.400","470.500","513.500","470.500","31.500","5.500","1.0343654","4.500","37.500","0.000","531727.000","96678.000","2020-06-16 17:23:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1385","2205","77","743","1220","140","21","10036","743","980","0.758","82","14.878","35.381","105.000","35.381","58.095","3.667","4.7309241","6.667","65.952","0.002","77504.000","21138.000","2020-06-16 17:23:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","42","165","13","110","33","5","2","9517","110","763","0.144","83","0.398","55.000","82.500","55.000","16.500","6.500","0.8023116","2.500","21.000","0.000","810159.000","124640.000","2020-06-16 17:23:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","6","14","3","5","2","2","2","580","5","193","0.026","6","0.333","2.500","7.000","2.500","1.000","1.500","0.8353591","1.000","3.000","0.003","179564.000","119709.000","2020-06-16 17:23:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","23","129","4","102","21","0","1","3006","102","481","0.212","28","0.750","102.000","129.000","102.000","21.000","4.000","0.7202004","0.000","23.000","0.000","555401.000","138850.000","2020-06-16 17:23:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","79","325","11","235","74","1","4","8759","235","710","0.331","64","1.156","58.750","81.250","58.750","18.500","2.750","1.1445755","0.250","19.750","0.000","240264.000","87369.000","2020-06-16 17:23:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","202","267","10","55","189","13","0","15413","55","1624","0.034","171","1.105","","","","","","0.4384219","","","0.000","","228091.000","2020-06-16 17:23:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","245","272","11","16","220","20","4","5305","16","816","0.020","96","2.292","4.000","68.000","4.000","55.000","2.750","1.1588071","5.000","61.250","0.001","237313.000","86296.000","2020-06-16 17:23:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","170","407","15","222","131","32","5","8005","222","806","0.275","126","1.040","44.400","81.400","44.400","26.200","3.000","1.1194047","6.400","34.000","0.001","268000.000","89333.000","2020-06-16 17:23:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","3858","6289","270","2161","3155","564","135","45892","2161","3072","0.703","503","6.272","16.007","46.585","16.007","23.370","2.000","5.9574348","4.178","28.578","0.003","33571.000","16786.000","2020-06-16 17:23:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","16","27","0","11","16","0","0","979","11","4","2.750","0","","","","","","","0.0000000","","","0.000","","","2020-06-16 17:23:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","749","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-06-16 17:23:00"
